"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser"
"22232",29,"numerals-gahr1239-1-twentynine-1","numerals-gahr1239-1","Chan2019","twentynine",29,"ŋizai ɡù","ngizaigu","","false","20[+]9","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22233",30,"numerals-gahr1239-1-thirty-1","numerals-gahr1239-1","Chan2019","thirty",30,"ŋizai cui","ngizaicui","( 20 + 10)","false","20[+]10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22234",31,"numerals-gahr1239-1-thirty-2","numerals-gahr1239-1","Chan2019","thirty",30,"sumcù","sumcu","","false","3⋅10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22235",32,"numerals-gahr1239-1-forty-1","numerals-gahr1239-1","Chan2019","forty",40,"zipcù","zipcu","","false","4′⋅10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22236",33,"numerals-gahr1239-1-forty-2","numerals-gahr1239-1","Chan2019","forty",40,"ɲisa","nisa","","false","40","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22237",34,"numerals-gahr1239-1-forty-3","numerals-gahr1239-1","Chan2019","forty",40,"niskiŋ ŋiza","niskingngiza","( 2 x 20 )","false","2[⋅]20","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22238",35,"numerals-gahr1239-1-fifty-1","numerals-gahr1239-1","Chan2019","fifty",50,"nissəi cui","nissaicui","","false","40+10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22239",36,"numerals-gahr1239-1-sixty-1","numerals-gahr1239-1","Chan2019","sixty",60,"s̩um ŋiza","sumngiza","( 3 x 20)","false","3[⋅]20","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22240",37,"numerals-gahr1239-1-sixty-2","numerals-gahr1239-1","Chan2019","sixty",60,"dukcù","dukcu","","false","6′′⋅10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22241",38,"numerals-gahr1239-1-seventy-1","numerals-gahr1239-1","Chan2019","seventy",70,"s̩um ŋizai cui","sumngizaicui","","false","(3[⋅]20)[+]10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22242",39,"numerals-gahr1239-1-seventy-2","numerals-gahr1239-1","Chan2019","seventy",70,"duncù","duncu","","false","7′′⋅10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22243",40,"numerals-gahr1239-1-eighty-1","numerals-gahr1239-1","Chan2019","eighty",80,"pi ŋiza","pingiza","( 4 x 20)","false","4[⋅]20","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22244",41,"numerals-gahr1239-1-eighty-2","numerals-gahr1239-1","Chan2019","eighty",80,"ɡyacù","gyacu","","false","8′⋅10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22245",42,"numerals-gahr1239-1-ninety-1","numerals-gahr1239-1","Chan2019","ninety",90,"pi ŋizai cui","pingizaicui","","false","(4[⋅]20)[+]10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22246",43,"numerals-gahr1239-1-ninety-2","numerals-gahr1239-1","Chan2019","ninety",90,"ɡupcù","gupcu","","false","9⋅10","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22247",44,"numerals-gahr1239-1-hundred-1","numerals-gahr1239-1","Chan2019","hundred",100,"ŋa ŋiza","ngangiza","( 5 x 20)","false","5[⋅]20","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22248",45,"numerals-gahr1239-1-hundred-2","numerals-gahr1239-1","Chan2019","hundred",100,"ɡyà","gya","","false","100","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22249",46,"numerals-gahr1239-1-twohundred-1","numerals-gahr1239-1","Chan2019","twohundred",200,"niskiŋ ɡyà","niskinggya","","false","2[⋅]100","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22250",47,"numerals-gahr1239-1-thousand-1","numerals-gahr1239-1","Chan2019","thousand",1000,"tɔŋ","tong","","false","1000","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22251",48,"numerals-gahr1239-1-twothousand-1","numerals-gahr1239-1","Chan2019","twothousand",2000,"niskiŋ tɔŋ","niskingtong","","false","2[⋅]1000","",NA,"ST040-numerals-gahr1239-1.csv","KM_NK_RB"
"22252",1,"numerals-rong1264-2-one-1","numerals-rong1264-2","Chan2019","one",1,"tiɡɛ","tige","","false","1","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22253",2,"numerals-rong1264-2-one-2","numerals-rong1264-2","Chan2019","one",1,"tiɡ","tig","","false","1","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22254",3,"numerals-rong1264-2-two-1","numerals-rong1264-2","Chan2019","two",2,"nəʃɛ","nase","","false","2","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22255",4,"numerals-rong1264-2-two-2","numerals-rong1264-2","Chan2019","two",2,"nhis","nhis","","false","2","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22256",5,"numerals-rong1264-2-three-1","numerals-rong1264-2","Chan2019","three",3,"sɯm","swm","","false","3","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22257",6,"numerals-rong1264-2-four-1","numerals-rong1264-2","Chan2019","four",4,"pi","pi","","false","4","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22258",7,"numerals-rong1264-2-five-1","numerals-rong1264-2","Chan2019","five",5,"ŋəĩ","ngai","","false","5","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22259",8,"numerals-rong1264-2-five-2","numerals-rong1264-2","Chan2019","five",5,"ŋa","nga","","false","5","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22260",9,"numerals-rong1264-2-six-1","numerals-rong1264-2","Chan2019","six",6,"tuɡu","tugu","","false","6","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22261",10,"numerals-rong1264-2-seven-1","numerals-rong1264-2","Chan2019","seven",7,"niʃɛ","nise","","false","7","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22262",11,"numerals-rong1264-2-eight-1","numerals-rong1264-2","Chan2019","eight",8,"jɛdɛ","jede","","false","8","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22263",12,"numerals-rong1264-2-nine-1","numerals-rong1264-2","Chan2019","nine",9,"ɡui","gui","","false","9","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22264",13,"numerals-rong1264-2-ten-1","numerals-rong1264-2","Chan2019","ten",10,"t͡sì","tsi","??","false","10","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22265",14,"numerals-rong1264-2-eleven-1","numerals-rong1264-2","Chan2019","eleven",11,"cɛtʰe","cethe","","false","10+1′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22266",15,"numerals-rong1264-2-twelve-1","numerals-rong1264-2","Chan2019","twelve",12,"t͡sɛɲe","tsene","?","false","10+2","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22267",16,"numerals-rong1264-2-thirteen-1","numerals-rong1264-2","Chan2019","thirteen",13,"cɛsɯm","ceswm","","false","10+3","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22268",17,"numerals-rong1264-2-fourteen-1","numerals-rong1264-2","Chan2019","fourteen",14,"cɛpi","cepi","","false","10+4","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22269",18,"numerals-rong1264-2-fifteen-1","numerals-rong1264-2","Chan2019","fifteen",15,"cɛbaŋ","cebang","","false","10+5′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22270",19,"numerals-rong1264-2-sixteen-1","numerals-rong1264-2","Chan2019","sixteen",16,"cɛto","ceto","","false","10+6","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22271",20,"numerals-rong1264-2-seventeen-1","numerals-rong1264-2","Chan2019","seventeen",17,"cɛnye","cenye","","false","10+7","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22272",21,"numerals-rong1264-2-eighteen-1","numerals-rong1264-2","Chan2019","eighteen",18,"cɛbjɛ","cebje","","false","10+8′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22273",22,"numerals-rong1264-2-nineteen-1","numerals-rong1264-2","Chan2019","nineteen",19,"cirɡù","cirgu","","false","10+9","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22274",23,"numerals-rong1264-2-twenty-1","numerals-rong1264-2","Chan2019","twenty",20,"nə̀saː","nasa","","false","2⋅10′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22275",24,"numerals-rong1264-2-twentyone-1","numerals-rong1264-2","Chan2019","twentyone",21,"nə̀ssa tiɡɛ","nassatige","","false","(2⋅10′)[+]1","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22276",25,"numerals-rong1264-2-twentytwo-1","numerals-rong1264-2","Chan2019","twentytwo",22,"nə̀ssa nəʃɛ","nassanase","","false","(2⋅10′)[+]2","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22277",26,"numerals-rong1264-2-twentythree-1","numerals-rong1264-2","Chan2019","twentythree",23,"nə̀ssa sɯm","nassaswm","","false","(2⋅10′)[+]3","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22278",27,"numerals-rong1264-2-twentyfour-1","numerals-rong1264-2","Chan2019","twentyfour",24,"nə̀ssa pi","nassapi","","false","(2⋅10′)[+]4","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22279",28,"numerals-rong1264-2-twentyfive-1","numerals-rong1264-2","Chan2019","twentyfive",25,"nə̀ssa ŋəĩ","nassangai","","false","(2⋅10′)[+]5","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22280",29,"numerals-rong1264-2-twentysix-1","numerals-rong1264-2","Chan2019","twentysix",26,"nə̀ssa tuɡu","nassatugu","","false","(2⋅10′)[+]6","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22281",30,"numerals-rong1264-2-twentyseven-1","numerals-rong1264-2","Chan2019","twentyseven",27,"nə̀ssa niʃɛ","nassanise","","false","(2⋅10′)[+]7","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22282",31,"numerals-rong1264-2-twentyeight-1","numerals-rong1264-2","Chan2019","twentyeight",28,"nə̀ssa jɛdɛ","nassajede","","false","(2⋅10′)[+]8","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22283",32,"numerals-rong1264-2-twentynine-1","numerals-rong1264-2","Chan2019","twentynine",29,"nə̀ssa ɡui","nassagui","","false","(2⋅10′)[+]9","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22284",33,"numerals-rong1264-2-thirty-1","numerals-rong1264-2","Chan2019","thirty",30,"sɯmsa","swmsa","","false","3⋅10′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22285",34,"numerals-rong1264-2-thirty-2","numerals-rong1264-2","Chan2019","thirty",30,"nəsa cì","nasaci","( 20 + 10)","false","(2⋅10′)[+]10","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22286",35,"numerals-rong1264-2-forty-1","numerals-rong1264-2","Chan2019","forty",40,"pisa","pisa","","false","4⋅10′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22287",36,"numerals-rong1264-2-fifty-1","numerals-rong1264-2","Chan2019","fifty",50,"ŋasa","ngasa","","false","5⋅10′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22288",37,"numerals-rong1264-2-fifty-2","numerals-rong1264-2","Chan2019","fifty",50,"pisa cì","pisaci","( 40 + 10)","false","(4⋅10′)[+]10","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22289",38,"numerals-rong1264-2-sixty-1","numerals-rong1264-2","Chan2019","sixty",60,"tuksa","tuksa","","false","6⋅10′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22290",39,"numerals-rong1264-2-seventy-1","numerals-rong1264-2","Chan2019","seventy",70,"tuksa cì","tuksaci","( 60 + 10)","false","(6⋅10′)[+]10","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22291",40,"numerals-rong1264-2-eighty-1","numerals-rong1264-2","Chan2019","eighty",80,"d͡ʒətsʰa","dzatsha","( sʰ = ???)","false","8⋅10′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22292",41,"numerals-rong1264-2-ninety-1","numerals-rong1264-2","Chan2019","ninety",90,"jətsʰa cì","jatshaci","( 80 + 10)","false","(8⋅10′)[+]10","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22293",42,"numerals-rong1264-2-hundred-1","numerals-rong1264-2","Chan2019","hundred",100,"rà","ra","","false","100","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22294",43,"numerals-rong1264-2-hundred-2","numerals-rong1264-2","Chan2019","hundred",100,"səi","sai","< Indo-Aryan","true","100′","borrowed from Indo-Aryan (Indo-European)",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22295",44,"numerals-rong1264-2-hundred-3","numerals-rong1264-2","Chan2019","hundred",100,"gya","gya","","false","100′′","",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22296",45,"numerals-rong1264-2-twohundred-1","numerals-rong1264-2","Chan2019","twohundred",200,"nəʃɛ səi","nasesai","","false","2[⋅]100′","<səi> ‘hundred’ borrowed from Indo-Aryan (Indo-European)",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22297",46,"numerals-rong1264-2-thousand-1","numerals-rong1264-2","Chan2019","thousand",1000,"had͡ʒar","hadzar","< Indo-Aryan","true","1000","borrowed from Indo-Iranian (Indo-European)",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22298",47,"numerals-rong1264-2-twothousand-1","numerals-rong1264-2","Chan2019","twothousand",2000,"nəʃɛ had͡ʒar","nasehadzar","","false","2[⋅]1000","<had͡ʒar> ‘thousand’ borrowed from Indo-Iranian (Indo-European)",NA,"ST041-numerals-rong1264-2.csv","KM_NK_RB"
"22299",1,"numerals-chau1259-1-one-1","numerals-chau1259-1","Chan2019","one",1,"tig","tig","","false","1","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22300",2,"numerals-chau1259-1-two-1","numerals-chau1259-1","Chan2019","two",2,"nisi","nisi","","false","2","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22301",3,"numerals-chau1259-1-three-1","numerals-chau1259-1","Chan2019","three",3,"sum","sum","","false","3","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22302",4,"numerals-chau1259-1-four-1","numerals-chau1259-1","Chan2019","four",4,"pi","pi","","false","4","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22303",5,"numerals-chau1259-1-five-1","numerals-chau1259-1","Chan2019","five",5,"ŋəi","ngai","","false","5","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22304",6,"numerals-chau1259-1-six-1","numerals-chau1259-1","Chan2019","six",6,"ʈuɡo","tugo","","false","6","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22305",7,"numerals-chau1259-1-six-2","numerals-chau1259-1","Chan2019","six",6,"ʈoɡo","togo","","false","6","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22306",8,"numerals-chau1259-1-seven-1","numerals-chau1259-1","Chan2019","seven",7,"nis","nis","","false","7","There is some similarity to 2, which may be coincidental.","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22307",9,"numerals-chau1259-1-seven-2","numerals-chau1259-1","Chan2019","seven",7,"nisyə","nisya","","false","7","There is some similarity to 2, which may be coincidental.","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22308",10,"numerals-chau1259-1-eight-1","numerals-chau1259-1","Chan2019","eight",8,"zyəd","zyad","","false","8","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22309",11,"numerals-chau1259-1-nine-1","numerals-chau1259-1","Chan2019","nine",9,"ɡui","gui","","false","9","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22310",12,"numerals-chau1259-1-ten-1","numerals-chau1259-1","Chan2019","ten",10,"ci","ci","","false","10","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22311",13,"numerals-chau1259-1-eleven-1","numerals-chau1259-1","Chan2019","eleven",11,"cəte","cate","","false","10+1′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22312",14,"numerals-chau1259-1-twelve-1","numerals-chau1259-1","Chan2019","twelve",12,"cəne","cane","","false","10+2′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22313",15,"numerals-chau1259-1-thirteen-1","numerals-chau1259-1","Chan2019","thirteen",13,"cəsum","casum","","false","10+3","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22314",16,"numerals-chau1259-1-fourteen-1","numerals-chau1259-1","Chan2019","fourteen",14,"cəpi","capi","","false","10+4","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22315",17,"numerals-chau1259-1-fifteen-1","numerals-chau1259-1","Chan2019","fifteen",15,"cəbəŋ","cabang","","false","10+5′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22316",18,"numerals-chau1259-1-sixteen-1","numerals-chau1259-1","Chan2019","sixteen",16,"cəʈo","cato","","false","10+6′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22317",19,"numerals-chau1259-1-seventeen-1","numerals-chau1259-1","Chan2019","seventeen",17,"cəni","cani","","false","10+7′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22318",20,"numerals-chau1259-1-eighteen-1","numerals-chau1259-1","Chan2019","eighteen",18,"cədze","cadze","","false","10+8′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22319",21,"numerals-chau1259-1-nineteen-1","numerals-chau1259-1","Chan2019","nineteen",19,"curɡu","curgu","","false","10+9′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22320",22,"numerals-chau1259-1-twenty-1","numerals-chau1259-1","Chan2019","twenty",20,"nəsa","nasa","","false","2′⋅10′","","20","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22321",23,"numerals-chau1259-1-twentyone-1","numerals-chau1259-1","Chan2019","twentyone",21,"nəsa tig","nasatig","","false","(2′⋅10′)[+]1","","20[+]1","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22322",24,"numerals-chau1259-1-twentytwo-1","numerals-chau1259-1","Chan2019","twentytwo",22,"nəsa nisi","nasanisi","","false","(2′⋅10′)[+]2","","20[+]2","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22323",25,"numerals-chau1259-1-twentythree-1","numerals-chau1259-1","Chan2019","twentythree",23,"nəsa sum","nasasum","","false","(2′⋅10′)[+]3","","20[+]3","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22324",26,"numerals-chau1259-1-twentyfour-1","numerals-chau1259-1","Chan2019","twentyfour",24,"nəsa pi","nasapi","","false","(2′⋅10′)[+]4","","20[+]4","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22325",27,"numerals-chau1259-1-twentyfive-1","numerals-chau1259-1","Chan2019","twentyfive",25,"nəsa ŋəi","nasangai","","false","(2′⋅10′)[+]5","","20[+]5","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22326",28,"numerals-chau1259-1-twentysix-1","numerals-chau1259-1","Chan2019","twentysix",26,"nəsa ʈug","nasatug","","false","(2′⋅10′)[+]6","","20[+]6","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22327",29,"numerals-chau1259-1-twentyseven-1","numerals-chau1259-1","Chan2019","twentyseven",27,"nəsa nis","nasanis","","false","(2′⋅10′)[+]7","","20[+]7","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22328",30,"numerals-chau1259-1-twentyeight-1","numerals-chau1259-1","Chan2019","twentyeight",28,"nəsa zyəd","nasazyad","","false","(2′⋅10′)[+]8","","20[+]8","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22329",31,"numerals-chau1259-1-twentynine-1","numerals-chau1259-1","Chan2019","twentynine",29,"nəsa ɡui","nasagui","","false","(2′⋅10′)[+]9","","20[+]9","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22330",32,"numerals-chau1259-1-thirty-1","numerals-chau1259-1","Chan2019","thirty",30,"sum-sa","sumsa","","false","3⋅10′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22331",33,"numerals-chau1259-1-forty-1","numerals-chau1259-1","Chan2019","forty",40,"pi-sa","pisa","","false","4⋅10′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22332",34,"numerals-chau1259-1-fifty-1","numerals-chau1259-1","Chan2019","fifty",50,"ŋasa","ngasa","","false","5⋅10′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22333",35,"numerals-chau1259-1-fifty-2","numerals-chau1259-1","Chan2019","fifty",50,"pisa-ci","pisaci","( 40 + 10)","false","(4⋅10′)[+]10","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22334",36,"numerals-chau1259-1-sixty-1","numerals-chau1259-1","Chan2019","sixty",60,"ʈikcha","tikcha","","false","6′′⋅10′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22335",37,"numerals-chau1259-1-seventy-1","numerals-chau1259-1","Chan2019","seventy",70,"nis-sa","nissa","","false","7⋅10′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22336",38,"numerals-chau1259-1-eighty-1","numerals-chau1259-1","Chan2019","eighty",80,"zyədcha","zyadcha","","false","8⋅10′","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22337",39,"numerals-chau1259-1-ninety-1","numerals-chau1259-1","Chan2019","ninety",90,"zyəccha-ci","zyacchaci","( 80 + 10)","false","(8⋅10′)[+]10","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22338",40,"numerals-chau1259-1-hundred-1","numerals-chau1259-1","Chan2019","hundred",100,"səi","sai","< from Indo-Aryan","true","100","borrowed from Indo-Aryan (Indo-European)","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22339",41,"numerals-chau1259-1-twohundred-1","numerals-chau1259-1","Chan2019","twohundred",200,"nisi səi","nisisai","","false","2[⋅]100","<səi> ‘hundred’ borrowed from Indo-Aryan (Indo-European)","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22340",42,"numerals-chau1259-1-thousand-1","numerals-chau1259-1","Chan2019","thousand",1000,"toŋ","tong","","false","1000","","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22341",43,"numerals-chau1259-1-thousand-2","numerals-chau1259-1","Chan2019","thousand",1000,"həzar","hazar","< from Indo-Aryan","true","1000′","borrowed from Indo-Iranian (Indo-European)","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22342",44,"numerals-chau1259-1-twothousand-1","numerals-chau1259-1","Chan2019","twothousand",2000,"do həzar","dohazar","","false","2[⋅]1000′","<həzar> ‘thousand’ borrowed from Indo-Iranian (Indo-European)","","ST042-numerals-chau1259-1.csv","KM_NK_RB"
"22343",1,"numerals-dhul1234-1-one-1","numerals-dhul1234-1","Chan2019","one",1,"tigə","tiga","","false","1","","","ST043-numerals-dhul1234-1.csv","KM_NK_RB"
"22344",2,"numerals-dhul1234-1-two-1","numerals-dhul1234-1","Chan2019","two",2,"nisə","nisa","","false","2","","","ST043-numerals-dhul1234-1.csv","KM_NK_RB"
"22345",3,"numerals-dhul1234-1-three-1","numerals-dhul1234-1","Chan2019","three",3,"suma","suma","","false","3","","","ST043-numerals-dhul1234-1.csv","KM_NK_RB"
"22346",4,"numerals-dhul1234-1-four-1","numerals-dhul1234-1","Chan2019","four",4,"piə","pia","","false","4","","","ST043-numerals-dhul1234-1.csv","KM_NK_RB"
"22347",5,"numerals-dhul1234-1-five-1","numerals-dhul1234-1","Chan2019","five",5,"pɑ̃c","pac","< Indo-Aryan","true","5","borrowed from Nepali (Indo-Aryan, Indo-European); alternatively, these forms may represent code-switching","","ST043-numerals-dhul1234-1.csv","KM_NK_RB"
"22348",6,"numerals-dhul1234-1-six-1","numerals-dhul1234-1","Chan2019","six",6,"chə","cha","","false","6","borrowed from Nepali (Indo-Aryan, Indo-European)","","ST043-numerals-dhul1234-1.csv","KM_NK_RB"
