"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser"
"126","numerals-kale1246-1-twentyseven-1","numerals-kale1246-1","Chan2019","twentyseven","27","típtém àk tísap","tiptemaktisap","","FALSE","20{LIG}+7",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"127","numerals-kale1246-1-twentyeight-1","numerals-kale1246-1","Chan2019","twentyeight","28","típtém àk sisíːt","tiptemaksisit","","FALSE","20{LIG}+8",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"128","numerals-kale1246-1-twentynine-1","numerals-kale1246-1","Chan2019","twentynine","29","típtém àk sókôːl","tiptemaksokol","","FALSE","20{LIG}+9",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"129","numerals-kale1246-1-thirty-1","numerals-kale1246-1","Chan2019","thirty","30","sosóm","sosom","","FALSE","30",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"130","numerals-kale1246-1-forty-1","numerals-kale1246-1","Chan2019","forty","40","ártám","artam","","FALSE","40",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"131","numerals-kale1246-1-fifty-1","numerals-kale1246-1","Chan2019","fifty","50","konóm","konom","","FALSE","50",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"132","numerals-kale1246-1-sixty-1","numerals-kale1246-1","Chan2019","sixty","60","táman-wáːkík lâ","tamanwakikla","","FALSE","10{LIG2}·6",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"133","numerals-kale1246-1-seventy-1","numerals-kale1246-1","Chan2019","seventy","70","táman-wáːkík tísap","tamanwakiktisap","","FALSE","10{LIG2}·7",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"134","numerals-kale1246-1-eighty-1","numerals-kale1246-1","Chan2019","eighty","80","táman-wáːkík sisíːt","tamanwakiksisit","","FALSE","10{LIG2}·8",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"135","numerals-kale1246-1-ninety-1","numerals-kale1246-1","Chan2019","ninety","90","táman-wáːkík sókôːl","tamanwakiksokol","","FALSE","10{LIG2}·9",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"136","numerals-kale1246-1-hundred-1","numerals-kale1246-1","Chan2019","hundred","100","pákal","pakal","","FALSE","100",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"137","numerals-kale1246-1-twohundred-1","numerals-kale1246-1","Chan2019","twohundred","200","pákal áɛ̂.ŋ","pakalaeng","","FALSE","100·2",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"138","numerals-kale1246-1-thousand-1","numerals-kale1246-1","Chan2019","thousand","1000","élêpu","elepu","( < Swahili ' elfu')","TRUE","1000",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"139","numerals-kale1246-1-twothousand-1","numerals-kale1246-1","Chan2019","twothousand","2000","élêpu áɛ̂.ŋ","elepuaeng","","FALSE","1000·2",NA,NA,"Decimal-Africa - numerals-kale1246-1.csv","EK"
"140","numerals-katl1237-1-one-1","numerals-katl1237-1","Chan2019","one","1","ʈíʈʌ́k","titk","","FALSE","1",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"141","numerals-katl1237-1-two-1","numerals-katl1237-1","Chan2019","two","2","cík","cik","","FALSE","2",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"142","numerals-katl1237-1-three-1","numerals-katl1237-1","Chan2019","three","3","ʌ̀t̪ʌ́t̪","tt","","FALSE","3",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"143","numerals-katl1237-1-four-1","numerals-katl1237-1","Chan2019","four","4","ʌ̀ɡʌ́lʌ̀m","glm","","FALSE","4",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"144","numerals-katl1237-1-five-1","numerals-katl1237-1","Chan2019","five","5","ɟɔ́ɡ͡bə́lɪ́n","jogbalin","","FALSE","5",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"145","numerals-katl1237-1-six-1","numerals-katl1237-1","Chan2019","six","6","ɟɔ́lʈɪ́n","joltin","","FALSE","6",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"146","numerals-katl1237-1-seven-1","numerals-katl1237-1","Chan2019","seven","7","ɟɔ́lɪ́k","jolik","","FALSE","7",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"147","numerals-katl1237-1-eight-1","numerals-katl1237-1","Chan2019","eight","8","t̪ʌ́ŋɡɪ̀l","tnggil","","FALSE","8",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"148","numerals-katl1237-1-nine-1","numerals-katl1237-1","Chan2019","nine","9","ɟʌ́lbʌ̀ʈɪ́n","jlbtin","","FALSE","9",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"149","numerals-katl1237-1-ten-1","numerals-katl1237-1","Chan2019","ten","10","ràk͡pác","rakpac","","FALSE","10",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"150","numerals-katl1237-1-eleven-1","numerals-katl1237-1","Chan2019","eleven","11","ràk͡pác ʈíʈʌ́k","rakpactitk","","FALSE","10+1",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"151","numerals-katl1237-1-twelve-1","numerals-katl1237-1","Chan2019","twelve","12","ràk͡pác cík","rakpaccik","","FALSE","10+2",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"152","numerals-katl1237-1-thirteen-1","numerals-katl1237-1","Chan2019","thirteen","13","ràk͡pác ʌ̀t̪ʌ́t̪","rakpactt","","FALSE","10+3",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"153","numerals-katl1237-1-fourteen-1","numerals-katl1237-1","Chan2019","fourteen","14","ràk͡pác ʌ̀ɡʌ́lʌ̀m","rakpacglm","","FALSE","10+4",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"154","numerals-katl1237-1-fifteen-1","numerals-katl1237-1","Chan2019","fifteen","15","ràk͡pác ɟɔ́ɡ͡bə́lɪ́n","rakpacjogbalin","","FALSE","10+5",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"155","numerals-katl1237-1-sixteen-1","numerals-katl1237-1","Chan2019","sixteen","16","ràk͡pác ɟɔ́lʈɪ́n","rakpacjoltin","","FALSE","10+6",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"156","numerals-katl1237-1-seventeen-1","numerals-katl1237-1","Chan2019","seventeen","17","ràk͡pác ɟɔ́lɪ́k","rakpacjolik","","FALSE","10+7",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"157","numerals-katl1237-1-eighteen-1","numerals-katl1237-1","Chan2019","eighteen","18","ràk͡pác t̪ʌ́ŋɡɪ̀l","rakpactnggil","","FALSE","10+8",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"158","numerals-katl1237-1-nineteen-1","numerals-katl1237-1","Chan2019","nineteen","19","ràk͡pác ɟʌ́lbʌ̀ʈɪ́n","rakpacjlbtin","","FALSE","10+9",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"159","numerals-katl1237-1-twenty-1","numerals-katl1237-1","Chan2019","twenty","20","ɔ̀rɔ́ cɪ́k","orocik","","FALSE","10'·2",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"160","numerals-katl1237-1-twentyone-1","numerals-katl1237-1","Chan2019","twentyone","21","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) ʈíʈʌ́k","orocikwltltitk","","FALSE","10'·2{rush/away}+1",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"161","numerals-katl1237-1-twentytwo-1","numerals-katl1237-1","Chan2019","twentytwo","22","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) cík","orocikwltlcik","","FALSE","10'·2{rush/away}+2",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"162","numerals-katl1237-1-twentythree-1","numerals-katl1237-1","Chan2019","twentythree","23","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) ʌ̀t̪ʌ́t̪","orocikwltltt","","FALSE","10'·2{rush/away}+3",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"163","numerals-katl1237-1-twentyfour-1","numerals-katl1237-1","Chan2019","twentyfour","24","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) ʌ̀ɡʌ́lʌ̀m","orocikwltlglm","","FALSE","10'·2{rush/away}+4",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"164","numerals-katl1237-1-twentyfive-1","numerals-katl1237-1","Chan2019","twentyfive","25","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) ɟɔ́ɡ͡bə́lɪ́n","orocikwltljogbalin","","FALSE","10'·2{rush/away}+5",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"165","numerals-katl1237-1-twentysix-1","numerals-katl1237-1","Chan2019","twentysix","26","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) ɟɔ́lʈɪ́n","orocikwltljoltin","","FALSE","10'·2{rush/away}+6",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"166","numerals-katl1237-1-twentyseven-1","numerals-katl1237-1","Chan2019","twentyseven","27","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) ɟɔ́lɪ́k","orocikwltljolik","","FALSE","10'·2{rush/away}+7",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"167","numerals-katl1237-1-twentyeight-1","numerals-katl1237-1","Chan2019","twentyeight","28","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) t̪ʌ́ŋɡɪ̀l","orocikwltltnggil","","FALSE","10'·2{rush/away}+8",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"168","numerals-katl1237-1-twentynine-1","numerals-katl1237-1","Chan2019","twentynine","29","ɔ̀rɔ́ cɪ́k ʌ́wʌ̀l (-t̪ʌ́lʌ̀) ɟʌ́lbʌ̀ʈɪ́n","orocikwltljlbtin","","FALSE","10'·2{rush/away}+9",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"169","numerals-katl1237-1-thirty-1","numerals-katl1237-1","Chan2019","thirty","30","ɔ̀rɔ́ ʌ̀t̪ʌ́t̪","orott","","FALSE","10'·3",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"170","numerals-katl1237-1-forty-1","numerals-katl1237-1","Chan2019","forty","40","ɔ̀rɔ́ ʌ̀ɡʌ́lʌ̀m","oroglm","","FALSE","10'·4",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"171","numerals-katl1237-1-fifty-1","numerals-katl1237-1","Chan2019","fifty","50","ɔ̀rɔ́ ɟɔ́ɡ͡bə́lɪ́n","orojogbalin","","FALSE","10'·5",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"172","numerals-katl1237-1-sixty-1","numerals-katl1237-1","Chan2019","sixty","60","ɔ̀rɔ́ ɟɔ́lʈɪ́n","orojoltin","","FALSE","10'·6",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"173","numerals-katl1237-1-seventy-1","numerals-katl1237-1","Chan2019","seventy","70","ɔ̀rɔ́ ɟɔ́lɪ́k","orojolik","","FALSE","10'·7",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"174","numerals-katl1237-1-eighty-1","numerals-katl1237-1","Chan2019","eighty","80","ɔ̀rɔ́ t̪ʌ́ŋɡɪ̀l","orotnggil","","FALSE","10'·8",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"175","numerals-katl1237-1-ninety-1","numerals-katl1237-1","Chan2019","ninety","90","ɔ̀rɔ́ ɟʌ́lbʌ̀ʈɪ́n","orojlbtin","","FALSE","10'·9",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"176","numerals-katl1237-1-hundred-1","numerals-katl1237-1","Chan2019","hundred","100","ɔ̀rɔ́ ràk͡pác","ororakpac","","FALSE","10'·10",NA,NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"177","numerals-katl1237-1-twohundred-1","numerals-katl1237-1","Chan2019","twohundred","200","ɔ̀rɔ́ ràk͡pác ɔ́mʌ̀n ɔ̀rɔ́ ràk͡pác","ororakpacomnororakpac","( 20 x 10 )","FALSE","10'·10{?}+10'·10","The contributor claims the gloss is 20·10, but I don't see this structure",NA,"Decimal-Africa - numerals-katl1237-1.csv","EK"
"178","numerals-mang1394-1-one-1","numerals-mang1394-1","Chan2019","one","1","kana","kana",NA,"FALSE","1",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"179","numerals-mang1394-1-two-1","numerals-mang1394-1","Chan2019","two","2","sóóndrwé","soondrwe",NA,"FALSE","2",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"180","numerals-mang1394-1-two-2","numerals-mang1394-1","Chan2019","two","2","sóóndrú","soondru",NA,"FALSE","2",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"181","numerals-mang1394-1-three-1","numerals-mang1394-1","Chan2019","three","3","sɔ́ta","sota",NA,"FALSE","3",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"182","numerals-mang1394-1-four-1","numerals-mang1394-1","Chan2019","four","4","sɔ́sʉa","sosua",NA,"FALSE","4",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"183","numerals-mang1394-1-five-1","numerals-mang1394-1","Chan2019","five","5","tɔ́zɛrɛna","tozerena",NA,"FALSE","5",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"184","numerals-mang1394-1-five-2","numerals-mang1394-1","Chan2019","five","5","sɔ́zɛrɛna","sozerena",NA,"FALSE","5",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"185","numerals-mang1394-1-six-1","numerals-mang1394-1","Chan2019","six","6","tɛ́nɡwɛkana","tengwekana",NA,"FALSE","6",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"186","numerals-mang1394-1-six-2","numerals-mang1394-1","Chan2019","six","6","ɛ́tɛana","eteana",NA,"FALSE","6",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"187","numerals-mang1394-1-seven-1","numerals-mang1394-1","Chan2019","seven","7","tónórwe","tonorwe",NA,"FALSE","7",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"188","numerals-mang1394-1-seven-2","numerals-mang1394-1","Chan2019","seven","7","tónóru","tonoru",NA,"FALSE","7",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"189","numerals-mang1394-1-eight-1","numerals-mang1394-1","Chan2019","eight","8","bɔɡɨna","bogina",NA,"FALSE","8",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"190","numerals-mang1394-1-nine-1","numerals-mang1394-1","Chan2019","nine","9","téndeléɡí","tendelegi",NA,"FALSE","9",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"191","numerals-mang1394-1-ten-1","numerals-mang1394-1","Chan2019","ten","10","tɛ́ɛ́vhɛ́","teevhe",NA,"FALSE","10",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"192","numerals-mang1394-1-eleven-1","numerals-mang1394-1","Chan2019","eleven","11","tɛ́ɛ́vhɛ (án)eɡí kana","teevheanegikana",NA,"FALSE","10{LIG}+1",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"193","numerals-mang1394-1-twelve-1","numerals-mang1394-1","Chan2019","twelve","12","tɛ́ɛ́vhɛ (án)eɡí sóóndrwé","teevheanegisoondrwe",NA,"FALSE","10{LIG}+2",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"194","numerals-mang1394-1-thirteen-1","numerals-mang1394-1","Chan2019","thirteen","13","tɛ́ɛ́vhɛ (án)eɡí sɔ́ta","teevheanegisota",NA,"FALSE","10{LIG}+3",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"195","numerals-mang1394-1-fourteen-1","numerals-mang1394-1","Chan2019","fourteen","14","tɛ́ɛ́vhɛ (án)eɡí sɔ́sʉa","teevheanegisosua",NA,"FALSE","10{LIG}+4",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"196","numerals-mang1394-1-fifteen-1","numerals-mang1394-1","Chan2019","fifteen","15","tɛ́ɛ́vhɛ (án)eɡí tɔ́zɛrɛna","teevheanegitozerena",NA,"FALSE","10{LIG}+5",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"197","numerals-mang1394-1-sixteen-1","numerals-mang1394-1","Chan2019","sixteen","16","tɛ́ɛ́vhɛ (án)eɡí tɛ́nɡwɛkana","teevheanegitengwekana",NA,"FALSE","10{LIG}+6",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"198","numerals-mang1394-1-seventeen-1","numerals-mang1394-1","Chan2019","seventeen","17","tɛ́ɛ́vhɛ (án)eɡí tónórwe","teevheanegitonorwe",NA,"FALSE","10{LIG}+7",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"199","numerals-mang1394-1-eighteen-1","numerals-mang1394-1","Chan2019","eighteen","18","tɛ́ɛ́vhɛ (án)eɡí bɔɡɨna","teevheanegibogina",NA,"FALSE","10{LIG}+8",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"200","numerals-mang1394-1-nineteen-1","numerals-mang1394-1","Chan2019","nineteen","19","tɛ́ɛ́vhɛ (án)eɡí téndeléɡí","teevheanegitendelegi",NA,"FALSE","10{LIG}+9",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"201","numerals-mang1394-1-twenty-1","numerals-mang1394-1","Chan2019","twenty","20","ɛtɛ́ɛ́vhɛ sóóndrwé","eteevhesoondrwe",NA,"FALSE","{?}10·2",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"202","numerals-mang1394-1-twentyone-1","numerals-mang1394-1","Chan2019","twentyone","21","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí kana","eteevhesoondrweanegikana",NA,"FALSE","{?}10·2{LIG}+1",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"203","numerals-mang1394-1-twentytwo-1","numerals-mang1394-1","Chan2019","twentytwo","22","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sóóndrwé","eteevhesoondrweanegisoondrwe",NA,"FALSE","{?}10·2{LIG}+2",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"204","numerals-mang1394-1-twentythree-1","numerals-mang1394-1","Chan2019","twentythree","23","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sɔ́ta","eteevhesoondrweanegisota",NA,"FALSE","{?}10·2{LIG}+3",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"205","numerals-mang1394-1-twentyfour-1","numerals-mang1394-1","Chan2019","twentyfour","24","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí sɔ́sʉa","eteevhesoondrweanegisosua",NA,"FALSE","{?}10·2{LIG}+4",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"206","numerals-mang1394-1-twentyfive-1","numerals-mang1394-1","Chan2019","twentyfive","25","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tɔ́zɛrɛna","eteevhesoondrweanegitozerena",NA,"FALSE","{?}10·2{LIG}+5",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"207","numerals-mang1394-1-twentysix-1","numerals-mang1394-1","Chan2019","twentysix","26","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tɛ́nɡwɛkana","eteevhesoondrweanegitengwekana",NA,"FALSE","{?}10·2{LIG}+6",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"208","numerals-mang1394-1-twentyseven-1","numerals-mang1394-1","Chan2019","twentyseven","27","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí tónórwe","eteevhesoondrweanegitonorwe",NA,"FALSE","{?}10·2{LIG}+7",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"209","numerals-mang1394-1-twentyeight-1","numerals-mang1394-1","Chan2019","twentyeight","28","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí bɔɡɨna","eteevhesoondrweanegibogina",NA,"FALSE","{?}10·2{LIG}+8",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"210","numerals-mang1394-1-twentynine-1","numerals-mang1394-1","Chan2019","twentynine","29","ɛtɛ́ɛ́vhɛ sóóndrwé (án)eɡí téndeléɡí","eteevhesoondrweanegitendelegi",NA,"FALSE","{?}10·2{LIG}+9",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"211","numerals-mang1394-1-thirty-1","numerals-mang1394-1","Chan2019","thirty","30","ɛtɛ́ɛ́vhɛ sɔ́ta","eteevhesota",NA,"FALSE","{?}10·3",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"212","numerals-mang1394-1-forty-1","numerals-mang1394-1","Chan2019","forty","40","ɛtɛ́ɛ́vhɛ sɔ́sʉa","eteevhesosua",NA,"FALSE","{?}10·4",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"213","numerals-mang1394-1-fifty-1","numerals-mang1394-1","Chan2019","fifty","50","ɛtɛ́ɛ́vhɛ tɔ́zɛrɛna","eteevhetozerena",NA,"FALSE","{?}10·5",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"214","numerals-mang1394-1-sixty-1","numerals-mang1394-1","Chan2019","sixty","60","ɛtɛ́ɛ́vhɛ tɛ́nɡwɛkana","eteevhetengwekana",NA,"FALSE","{?}10·6",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"215","numerals-mang1394-1-seventy-1","numerals-mang1394-1","Chan2019","seventy","70","ɛtɛ́ɛ́vhɛ tónórwe","eteevhetonorwe",NA,"FALSE","{?}10·7",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"216","numerals-mang1394-1-eighty-1","numerals-mang1394-1","Chan2019","eighty","80","ɛtɛ́ɛ́vhɛ bɔɡɨna","eteevhebogina",NA,"FALSE","{?}10·8",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"217","numerals-mang1394-1-ninety-1","numerals-mang1394-1","Chan2019","ninety","90","ɛtɛ́ɛ́vhɛ téndeléɡí","eteevhetendelegi",NA,"FALSE","{?}10·9",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"218","numerals-mang1394-1-hundred-1","numerals-mang1394-1","Chan2019","hundred","100","nɛ́kámá kana","nekamakana",NA,"FALSE","{?}100·1",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"219","numerals-mang1394-1-twohundred-1","numerals-mang1394-1","Chan2019","twohundred","200","ɛ́káma sóóndrwé","ekamasoondrwe",NA,"FALSE","100·2",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"220","numerals-mang1394-1-thousand-1","numerals-mang1394-1","Chan2019","thousand","1000","nɛ́kútu kana","nekutukana",NA,"FALSE","{?}1000·1",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"221","numerals-mang1394-1-twothousand-1","numerals-mang1394-1","Chan2019","twothousand","2000","ɛ́kútu sóóndrwé","ekutusoondrwe",NA,"FALSE","1000·2",NA,NA,"Decimal-Africa - numerals-mang1394-1.csv","EK"
"222","numerals-nobi1240-1-one-1","numerals-nobi1240-1","Chan2019","one","1","weː˥r","wer",NA,"FALSE","1",NA,NA,"Decimal-Africa - numerals-nobi1240-1.csv","EK"
"223","numerals-nobi1240-1-two-1","numerals-nobi1240-1","Chan2019","two","2","u˥wwo˥","uwwo",NA,"FALSE","2",NA,NA,"Decimal-Africa - numerals-nobi1240-1.csv","EK"
"224","numerals-nobi1240-1-three-1","numerals-nobi1240-1","Chan2019","three","3","tu˥sko˥","tusko",NA,"FALSE","3",NA,NA,"Decimal-Africa - numerals-nobi1240-1.csv","EK"
