enock,Africa,Glottocode,Language-level Glottocode,Glottolog 5.3 Classification
numerals-umbu1257-1.csv,Africa092-AtlanticCongo-numerals-umbu1257-1.csv,umbu1257,umbu1257,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Njila, Southern Njila, Kunene, Umbundu"
numerals-here1253-1.csv,Africa093-AtlanticCongo-numerals-here1253-1.csv,here1253,here1253,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Njila, Southern Njila, Kunene, Cimbebasia, Herero (R.30), Herero"
numerals-zemb1238-1.csv,Africa094-AtlanticCongo-numerals-zemb1238-1.csv,zemb1238,zemb1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Njila, Southern Njila, Kunene, Cimbebasia, Herero (R.30), Zemba"
nkhu1238.csv,Africa095-AtlanticCongo-numerals-nkhu1238-1.csv,nkhu1238,nkhu1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Njila, Southern Njila, Kunene, Cimbebasia, Nyaneka-Nkhumbi, Nkhumbi"
nyan1305.csv,Africa096-AtlanticCongo-numerals-nyan1305-1.csv,nyan1305,nyan1305,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Njila, Southern Njila, Kunene, Cimbebasia, Nyaneka-Nkhumbi, Nyaneka"
numerals-kuan1247-1.csv,Africa097-AtlanticCongo-numerals-kuan1247-1.csv,kuan1247,kuan1247,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Njila, Southern Njila, Kunene, Cimbebasia, Ndonga (R.20), Kuanyama"
numerals-akwa1248-1.csv,Africa098-AtlanticCongo-numerals-akwa1248-1.csv,akwa1248,akwa1248,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Mboshi (C.20), Akwa"
numerals-koyo1242-1.csv,Africa099-AtlanticCongo-numerals-koyo1242-1.csv,koyo1242,koyo1242,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Mboshi (C.20), Koyo-Mboshi, Koyo"
numerals-mbos1242-1.csv,Africa100-AtlanticCongo-numerals-mbos1242-1.csv,mbos1242,mbos1242,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Mboshi (C.20), Koyo-Mboshi, Mbosi"
numerals-mbok1243-1.csv,Africa101-AtlanticCongo-numerals-mbok1243-1.csv,mbok1243,mbok1243,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Mboshi (C.20), Mboko"
numerals-amba1263-1.csv,Africa102-AtlanticCongo-numerals-amba1263-1.csv,amba1263,amba1263,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Komoic, Amba (Uganda)"
numerals-bera1259-1.csv,Africa103-AtlanticCongo-numerals-bera1259-1.csv,bera1259,bera1259,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Komoic, Bera"
bhel1238.csv,Africa104-AtlanticCongo-numerals-bhel1238-1.csv,bhel1238,bhel1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Komoic, Bilaic, Bhele"
numerals-komo1260-1.csv,Africa105-AtlanticCongo-numerals-komo1260-1.csv,komo1260,komo1260,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Komoic, Bilaic, Komo (Democratic Republic of Congo)"
numerals-bila1255-1.csv,Africa106-AtlanticCongo-numerals-bila1255-1.csv,bila1255,bila1255,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Komoic, Bilaic, Bila-Kaiku, Bila"
numerals-pagi1243-1.csv,Africa107-AtlanticCongo-numerals-pagi1243-2.csv,pagi1243,pagi1243,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Middle Bomokandian, Late Bomokandian, Pagabeteic, Pagibete"
ngel1238.csv,Africa108-AtlanticCongo-numerals-ngel1238-1.csv,ngel1238,ngel1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Middle Bomokandian, Late Bomokandian, Ngelima"
lika1243.csv,Africa109-AtlanticCongo-numerals-lika1243-1.csv,lika1243,lika1243,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Old Bomokandian, Middle Bomokandian, Liko"
bali1274.csv,Africa110-AtlanticCongo-numerals-bali1274-1.csv,bali1274,bali1274,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ababuan, Bali-Beeke, Bali (Democratic Republic of Congo)"
ngom1268.csv,Africa111-AtlanticCongo-numerals-ngom1268-1.csv,ngom1268,ngom1268,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Ngombe-Ababuan, Ngombe-Genja, Ngombe (Democratic Republic of Congo)"
numerals-bamw1238-1.csv,Africa112-AtlanticCongo-numerals-bamw1238-1.csv,bamw1238,bamw1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Terrien, Bamweic, Bamwe"
likw1239.csv,Africa113-AtlanticCongo-numerals-likw1239-1.csv,likw1239,likw1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Riverain Ubangi, Ngiri Riverain Ubangi-Ripuaire, Bobangic, Bobangic Riverain, Likwala-Likuba, Likwala"
bang1353.csv,Africa114-AtlanticCongo-numerals-bang1353-1.csv,bang1353,bang1353,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Riverain Ubangi, Ngiri Riverain Ubangi-Ripuaire, Bobangic, Bobangic Riverain, Bobangi-Bangala-Lingala, Lingala-Bangala, Bangala"
numerals-ling1263-1.csv,Africa115-AtlanticCongo-numerals-ling1263-1.csv,ling1263,ling1263,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Riverain Ubangi, Ngiri Riverain Ubangi-Ripuaire, Bobangic, Bobangic Riverain, Bobangi-Bangala-Lingala, Lingala-Bangala, Kinshasa Lingala"
loba1239.csv,Africa116-AtlanticCongo-numerals-loba1239-1.csv,loba1239,loba1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Riverain Ubangi, Ngiri Riverain Ubangi-Interieur, Lobalic, Lobala"
bolo1263.csv,Africa117-AtlanticCongo-numerals-bolo1263-1.csv,bolo1263,bolo1263,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Riverain Mongala, Motemboic, Bolondo"
budz1238.csv,Africa118-AtlanticCongo-numerals-budz1238-1.csv,budz1238,budz1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Riverain Mongala, Motemboic, Bujaic, Budja (C.37), Budza"
yaka1272.csv,Africa119-AtlanticCongo-numerals-yaka1272-1.csv,yaka1272,yaka1272,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Likouala-Sangha, Bwamba-Ngondi-Pande-Mbati-Aka, Yaka (Central African Republic)"
bong1284.csv,Africa120-AtlanticCongo-numerals-bong1284-1.csv,bong1284,bong1284,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Likouala-Sangha, Mokiba-Ngando, Bongili"
numerals-nyal1250-1.csv,Africa121-AtlanticCongo-numerals-nyal1250-1.csv,nyal1250,nyal1250,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Keleic, Kele-Poke, So-Poke, So-Lebonya, Lebonya, Bantu D33, Vanuma-Nyali, Nyali"
budu1250.csv,Africa122-AtlanticCongo-numerals-budu1250-1.csv,budu1250,budu1250,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Keleic, Kele-Poke, So-Poke, So-Lebonya, Lebonya, Bantu D33, Budu-Ndaka-Mbo, Budu"
leng1258.csv,Africa123-AtlanticCongo-numerals-leng1258-1.csv,leng1258,leng1258,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Keleic, Kele-Poke, So-Poke, So-Lebonya, Lebonya, Lengola"
numerals-seng1278-1.csv,Africa124-AtlanticCongo-numerals-seng1278-1.csv,seng1278,seng1278,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Cuvette, Mongoic, Sengele"
numerals-mong1338-1.csv,Africa125-AtlanticCongo-numerals-mong1338-1.csv,mong1338,mong1338,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Cuvette, Mongoic, Lomongo, Mongo"
deng1250.csv,Africa126-AtlanticCongo-numerals-deng1250-1.csv,deng1250,deng1250,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Cuvette, Nkutsuic, Nkutsu-Lokenye, Dengese"
bush1247.csv,Africa127-AtlanticCongo-numerals-bush1247-1.csv,bush1247,bush1247,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Cuvette, Nkutsuic, Bushoong-Wongo-Lele, Bushoong"
lele1265.csv,Africa128-AtlanticCongo-numerals-lele1265-1.csv,lele1265,lele1265,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Cuvette, Nkutsuic, Bushoong-Wongo-Lele, Lele (Democratic Republic of Congo)"
numerals-wong1247-1.csv,Africa129-AtlanticCongo-numerals-wong1247-1.csv,wong1247,wong1247,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Cuvette, Nkutsuic, Bushoong-Wongo-Lele, Wongo"
numerals-tete1250-1.csv,Africa130-AtlanticCongo-numerals-tete1250-1.csv,tete1250,tete1250,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Inner Basin Bantu, Cuvette, Nkutsuic, Tetelaic, Tetela"
bara1362.csv,Africa131-AtlanticCongo-numerals-bara1362-1.csv,bara1362,bara1362,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, West Kikongo, Vilic, Lumbuic, Ngubi-Sangu-Sira-Punu, Sangu-Sira-Punu, Sangu-Sira, Sira-Barama, Barama"
numerals-sira1266-1.csv,Africa132-AtlanticCongo-numerals-sira1266-1.csv,sira1266,sira1266,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, West Kikongo, Vilic, Lumbuic, Ngubi-Sangu-Sira-Punu, Sangu-Sira-Punu, Sangu-Sira, Sira-Barama, Sira"
numerals-sang1333-1.csv,Africa133-AtlanticCongo-numerals-sang1333-1.csv,sang1333,sang1333,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, West Kikongo, Vilic, Lumbuic, Ngubi-Sangu-Sira-Punu, Sangu-Sira-Punu, Sangu-Sira, Sangu (Gabon)"
numerals-punu1239-1.csv,Africa134-AtlanticCongo-numerals-punu1239-1.csv,punu1239,punu1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, West Kikongo, Vilic, Lumbuic, Ngubi-Sangu-Sira-Punu, Sangu-Sira-Punu, Punu-Vungu, Punu"
lumb1249.csv,Africa135-AtlanticCongo-numerals-lumb1249-1.csv,lumb1249,lumb1249,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, West Kikongo, Vilic, Lumbuic, Lumbu-Bwisi, Lumbu"
numerals-vili1238-1.csv,Africa136-AtlanticCongo-numerals-vili1238-1.csv,vili1238,vili1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, West Kikongo, Vilic, Vili"
numerals-yomb1244-1.csv,Africa137-AtlanticCongo-numerals-yomb1244-1.csv,yomb1244,yomb1244,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, West Kikongo, Yombe"
numerals-koon1244-1.csv,Africa138-AtlanticCongo-numerals-koon1244-1.csv,koon1244,koon1244,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo, Southeastern Kikongo, Southern Kikongo, Koongo-Kituba, South-Central Koongo"
doon1238.csv,Africa139-AtlanticCongo-numerals-doon1238-1.csv,doon1238,doon1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Nuclear Northern Kikongo, Doondo"
laar1238.csv,Africa140-AtlanticCongo-numerals-laar1238-1.csv,laar1238,laar1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Nuclear Northern Kikongo, Laari"
numerals-beem1239-1.csv,Africa141-AtlanticCongo-numerals-beem1239-1.csv,beem1239,beem1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Beembe"
numerals-suku1259-1.csv,Africa142-AtlanticCongo-numerals-suku1259-1.csv,suku1259,suku1259,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Yaka-Suku, Suku"
numerals-hung1278-1.csv,Africa143-AtlanticCongo-numerals-hung1278-1.csv,hung1278,hung1278,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Hungan-Samba, Hungan"
numerals-mpuo1241-1.csv,Africa144-AtlanticCongo-numerals-mpuo1241-2.csv,mpuo1241,mpuo1241,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Mbuun"
numerals-ngon1267-1.csv,Africa145-AtlanticCongo-numerals-ngon1267-1.csv,ngon1267,ngon1267,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Nsong-Mpiin-Ngong, Ngongo"
numerals-song1299-1.csv,Africa146-AtlanticCongo-numerals-song1299-2.csv,song1299,song1299,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Nsong-Mpiin-Ngong, Nsong-Mpiin"
numerals-yans1239-1.csv,Africa147-AtlanticCongo-numerals-yans1239-1.csv,yans1239,yans1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Yansi"
numerals-saka1287-1.csv,Africa148-AtlanticCongo-numerals-saka1287-1.csv,saka1287,saka1287,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Kwa-Kasai North, Sakata-Tiinic, Sakata"
numerals-tien1242-1.csv,Africa149-AtlanticCongo-numerals-tien1242-1.csv,tien1242,tien1242,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Kwa-Kasai North, Sakata-Tiinic, Tiinic, Tiene"
kemp1234.csv,Africa150-AtlanticCongo-numerals-kemp1234-1.csv,kemp1234,kemp1234,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Kwa-Kasai North, Sakata-Tiinic, Tiinic, Kempee"
ngun1272.csv,Africa151-AtlanticCongo-numerals-ngun1272-1.csv,ngun1272,ngun1272,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Ngungwel-Eboo, Ngungwel"
numerals-teke1278-1.csv,Africa152-AtlanticCongo-numerals-teke1278-1.csv,teke1278,teke1278,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Ngungwel-Eboo, Teke-Eboo-Nzikou"
numerals-teke1280-1.csv,Africa153-AtlanticCongo-numerals-teke1280-1.csv,teke1280,teke1280,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, Teke-Kukuya"
numerals-teke1276-1.csv,Africa154-AtlanticCongo-numerals-teke1276-1.csv,teke1276,teke1276,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, Teke-Tyee"
duma1253.csv,Africa155-AtlanticCongo-numerals-duma1253-1.csv,duma1253,duma1253,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, West Kasai-Ngounie, Northwest Kasai-Ngounie, Nzebi-Laali-Yaa, Njebi (B.50), Ndjavi B, Duma"
numerals-njeb1242-1.csv,Africa156-AtlanticCongo-numerals-njeb1242-1.csv,njeb1242,njeb1242,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, West Kasai-Ngounie, Northwest Kasai-Ngounie, Nzebi-Laali-Yaa, Njebi (B.50), Ndjavi A, Njebi"
numerals-kani1279-1.csv,Africa157-AtlanticCongo-numerals-kani1279-1.csv,kani1279,kani1279,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, West Kasai-Ngounie, Northwest Kasai-Ngounie, Mbere (B.60), Tsitsekeic, Lekaningic, Kaningi"
numerals-ndum1239-1.csv,Africa158-AtlanticCongo-numerals-ndum1239-1.csv,ndum1239,ndum1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, West Kasai-Ngounie, Northwest Kasai-Ngounie, Mbere (B.60), Tsitsekeic, Lekaningic, Ndumu"
numerals-omba1241-1.csv,Africa159-AtlanticCongo-numerals-omba1241-1.csv,omba1241,mber1257,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, West Kasai-Ngounie, Northwest Kasai-Ngounie, Mbere (B.60), Tsitsekeic, Lekaningic, Mbere-Mbamba"
numerals-teke1275-1.csv,Africa160-AtlanticCongo-numerals-teke1275-2.csv,teke1275,teke1275,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, West Kasai-Ngounie, Northwest Kasai-Ngounie, Mbere (B.60), Latege"
ding1239.csv,Africa161-AtlanticCongo-numerals-ding1239-1.csv,ding1239,ding1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Ding"
