"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","Glosser","Gloss.clean","Gloss.math","Gloss.calc","Math.well.defined","Math.check","Does.math.work"
"533","numerals-mama1271-1-thousand-1","numerals-mama1271-1","Chan2019","thousand","1000","kaɡ͡bɔhɔ ʃũũ ni ɡ͡bed͡ʒɛrikɛ","kagbohosuunigbedzerike",NA,"FALSE","(400⋅2)+{LIG}20",NA,NA,"EAT","(400⋅2)+20","(400⋅2)+20","abs(abs(400*2))+20",1,820,FALSE
"534","numerals-mans1259-1-twentyone-1","numerals-mans1259-1","Chan2019","twentyone","21","itɛŋi iceŋ də sɔnsɔŋ","itengiicengdasonsong",NA,"FALSE","10⋅2",NA,NA,"EAT","10⋅2","10⋅2","abs(10*2)",1,20,FALSE
"535","numerals-maxi1236-1-twothousand-1","numerals-maxi1236-1","Chan2019","twothousand","2000","ak͡powè","akpowe","( litː ''2 bags'' )","FALSE","100⋅2",NA,NA,"EAT","100⋅2","100⋅2","abs(100*2)",1,200,FALSE
"536","numerals-mban1263-1-forty-2","numerals-mban1263-1","Chan2019","forty","40","ɡbɑnɑ vɑnɑ","gbanavana",NA,"FALSE","10″⋅5",NA,NA,"EAT","10″⋅5","10⋅5","abs(10*5)",1,50,FALSE
"537","numerals-mbow1246-1-twenty-1","numerals-mbow1246-1","Chan2019","twenty","20","makumi ayili","makumiayili",NA,"FALSE","20⋅2",NA,NA,"EAT","20⋅2","20⋅2","abs(20*2)",1,40,FALSE
"538","numerals-mbow1246-1-twentyone-1","numerals-mbow1246-1","Chan2019","twentyone","21","makumi ayili ni kamweya","makumiayilinikamweya",NA,"FALSE","(20⋅2)+{LIG}1",NA,NA,"EAT","(20⋅2)+1","(20⋅2)+1","abs(abs(20*2))+1",1,41,FALSE
"539","numerals-mbow1246-1-twentytwo-1","numerals-mbow1246-1","Chan2019","twentytwo","22","makumi ayili ni tuili","makumiayilinituili",NA,"FALSE","(20⋅2)+{LIG}2",NA,NA,"EAT","(20⋅2)+2","(20⋅2)+2","abs(abs(20*2))+2",1,42,FALSE
"540","numerals-mbow1246-1-twentythree-1","numerals-mbow1246-1","Chan2019","twentythree","23","makumi ayili ni tuñatu","makumiayilinitunatu",NA,"FALSE","(20⋅2)+{LIG}3",NA,NA,"EAT","(20⋅2)+3","(20⋅2)+3","abs(abs(20*2))+3",1,43,FALSE
"541","numerals-mbow1246-1-twentyfour-1","numerals-mbow1246-1","Chan2019","twentyfour","24","makumi ayili ni tune","makumiayilinitune",NA,"FALSE","(20⋅2)+{LIG}4",NA,NA,"EAT","(20⋅2)+4","(20⋅2)+4","abs(abs(20*2))+4",1,44,FALSE
"542","numerals-mbow1246-1-twentyfive-1","numerals-mbow1246-1","Chan2019","twentyfive","25","makumi ayili ni mutanu","makumiayilinimutanu",NA,"FALSE","(20⋅2)+{LIG}5",NA,NA,"EAT","(20⋅2)+5","(20⋅2)+5","abs(abs(20*2))+5",1,45,FALSE
"543","numerals-mbow1246-1-twentysix-1","numerals-mbow1246-1","Chan2019","twentysix","26","makumi ayili ni mutanu ni kamweya","makumiayilinimutanunikamweya",NA,"FALSE","(20⋅2)+{LIG}5+{LIG}1",NA,NA,"EAT","(20⋅2)+5+1","(20⋅2)+5+1","abs(abs(20*2))+5+1",1,46,FALSE
"544","numerals-mbow1246-1-twentyseven-1","numerals-mbow1246-1","Chan2019","twentyseven","27","makumi ayili ni mutanu ni tuili","makumiayilinimutanunituili",NA,"FALSE","(20⋅2)+{LIG}5+{LIG}2",NA,NA,"EAT","(20⋅2)+5+2","(20⋅2)+5+2","abs(abs(20*2))+5+2",1,47,FALSE
"545","numerals-mbow1246-1-twentyeight-1","numerals-mbow1246-1","Chan2019","twentyeight","28","makumi ayili ni mutanu ni tuñatu","makumiayilinimutanunitunatu",NA,"FALSE","(20⋅2)+{LIG}5+{LIG}3",NA,NA,"EAT","(20⋅2)+5+3","(20⋅2)+5+3","abs(abs(20*2))+5+3",1,48,FALSE
"546","numerals-mbow1246-1-twentynine-1","numerals-mbow1246-1","Chan2019","twentynine","29","makumi ayili ni mutanu ni tune","makumiayilinimutanunitune",NA,"FALSE","(20⋅2)+{LIG}5+{LIG}4",NA,NA,"EAT","(20⋅2)+5+4","(20⋅2)+5+4","abs(abs(20*2))+5+4",1,49,FALSE
"547","numerals-mbow1246-1-thirty-1","numerals-mbow1246-1","Chan2019","thirty","30","makumi añatu","makumianatu",NA,"FALSE","20⋅3",NA,NA,"EAT","20⋅3","20⋅3","abs(20*3)",1,60,FALSE
"548","numerals-mbow1246-1-forty-1","numerals-mbow1246-1","Chan2019","forty","40","makumi ane","makumiane",NA,"FALSE","20⋅4",NA,NA,"EAT","20⋅4","20⋅4","abs(20*4)",1,80,FALSE
"549","numerals-mbow1246-1-fifty-1","numerals-mbow1246-1","Chan2019","fifty","50","makumi atanu","makumiatanu",NA,"FALSE","20⋅5",NA,NA,"EAT","20⋅5","20⋅5","abs(20*5)",1,100,FALSE
"550","numerals-mbow1246-1-sixty-1","numerals-mbow1246-1","Chan2019","sixty","60","makumi mutanu nalimweya","makumimutanunalimweya",NA,"FALSE","20⋅(5+{LIG}1)",NA,NA,"EAT","20⋅(5+1)","20⋅(5+1)","20*abs(5+1)",1,120,FALSE
"551","numerals-mbow1246-1-seventy-1","numerals-mbow1246-1","Chan2019","seventy","70","makumi mutanu nalituili","makumimutanunalituili",NA,"FALSE","20⋅(5+{LIG}2)",NA,NA,"EAT","20⋅(5+2)","20⋅(5+2)","20*abs(5+2)",1,140,FALSE
"552","numerals-mbow1246-1-eighty-1","numerals-mbow1246-1","Chan2019","eighty","80","makumi mutanu ni añatu","makumimutanunianatu",NA,"FALSE","20⋅(5+{LIG}3)",NA,NA,"EAT","20⋅(5+3)","20⋅(5+3)","20*abs(5+3)",1,160,FALSE
"553","numerals-mbow1246-1-ninety-1","numerals-mbow1246-1","Chan2019","ninety","90","makumi mutanu nane","makumimutanunane",NA,"FALSE","20⋅(5+{LIG}4)",NA,NA,"EAT","20⋅(5+4)","20⋅(5+4)","20*abs(5+4)",1,180,FALSE
"554","numerals-mbul1262-1-eight-1","numerals-mbul1262-1","Chan2019","eight","8","ínámâ","inama",NA,"FALSE","7",NA,NA,"EAT","7","7","7",1,7,FALSE
"555","numerals-mbul1262-1-fifty-1","numerals-mbul1262-1","Chan2019","fifty","50","màhó màtàn","mahomatan",NA,"FALSE","20′⋅5",NA,NA,"EAT","20′⋅5","20⋅5","abs(20*5)",1,100,FALSE
"556","numerals-meng1264-1-five-1","numerals-meng1264-1","Chan2019","five","5","yitɛ","yite",NA,"FALSE","4",NA,NA,"EAT","4","4","4",1,4,FALSE
"557","numerals-mogh1246-1-twohundred-1","numerals-mogh1246-1","Chan2019","twohundred","200","ákɨ̀ ábē","akiabe",NA,"FALSE","100⋅1",NA,NA,"EAT","100⋅1","100⋅1","abs(100*1)",1,100,FALSE
"558","numerals-mogh1246-1-twothousand-1","numerals-mogh1246-1","Chan2019","twothousand","2000","ákám ábē","akamabe",NA,"FALSE","100⋅2",NA,NA,"EAT","100⋅2","100⋅2","abs(100*2)",1,200,FALSE
"559","numerals-nafa1258-1-sixteen-1","numerals-nafa1258-1","Chan2019","sixteen","16","kɛ́mbɔkɔ́ɔ̀nánù","kembokoonanu",NA,"FALSE","10+{LIG}5",NA,NA,"EAT","10+5","10+5","10+5",1,15,FALSE
"560","numerals-nafa1258-1-seventeen-1","numerals-nafa1258-1","Chan2019","seventeen","17","kɛ́mbɔkɔ́ɔ̀náçíín","kembokoonaciin",NA,"FALSE","10+{LIG}5+{LIG}1",NA,NA,"EAT","10+5+1","10+5+1","10+5+1",1,16,FALSE
"561","numerals-nafa1258-1-eighteen-1","numerals-nafa1258-1","Chan2019","eighteen","18","kɛ́mbɔkɔ́ɔ̀nátáre","kembokoonatare",NA,"FALSE","10+{LIG}5+{LIG}2",NA,NA,"EAT","10+5+2","10+5+2","10+5+2",1,17,FALSE
"562","numerals-nafa1258-1-nineteen-1","numerals-nafa1258-1","Chan2019","nineteen","19","kɛ́mbɔkɔ́ɔ̀náɟirɛ","kembokoonajire",NA,"FALSE","10+{LIG}5+{LIG}3",NA,NA,"EAT","10+5+3","10+5+3","10+5+3",1,18,FALSE
"563","numerals-naki1238-1-seven-1","numerals-naki1238-1","Chan2019","seven","7","fùmádʒâŋ","fumadzang","( ? 8 )","FALSE","8",NA,NA,"EAT","8","8","8",1,8,FALSE
"564","numerals-naki1238-1-eight-1","numerals-naki1238-1","Chan2019","eight","8","dʒàŋ","dzang",NA,"FALSE","9",NA,NA,"EAT","9","9","9",1,9,FALSE
"565","numerals-naki1238-1-nine-1","numerals-naki1238-1","Chan2019","nine","9","fùmádzófu","fumadzofu","(? 10 )","FALSE","10",NA,NA,"EAT","10","10","10",1,10,FALSE
"566","numerals-naki1238-1-onemillion-1","numerals-naki1238-1","Chan2019","onemillion","1000000","ǹtáʔdzófú","ntadzofu",NA,"FALSE","1000⋅10",NA,NA,"EAT","1000⋅10","1000⋅10","abs(1000*10)",1,10000,FALSE
"567","numerals-ndem1249-1-twothousand-1","numerals-ndem1249-1","Chan2019","twothousand","2000","kòlí fɛ̀","kolife",NA,"FALSE","1000⋅1",NA,NA,"EAT","1000⋅1","1000⋅1","abs(1000*1)",1,1000,FALSE
"568","numerals-nden1250-1-twohundred-1","numerals-nden1250-1","Chan2019","twohundred","200","ɛgorr","egorr","( 20 x 10 )","FALSE","100",NA,NA,"EAT","100","100","100",1,100,FALSE
"569","numerals-ngba1284-1-ninety-1","numerals-ngba1284-1","Chan2019","ninety","90","ɓàlē-vìíìnā","baleviiina",NA,"FALSE","[10]⋅{LIG′}5+4′",NA,NA,"EAT","[10]⋅5+4′","10⋅5+4","abs(10*5)+4",1,54,FALSE
"570","numerals-nige1255-1-eighty-1","numerals-nige1255-1","Chan2019","eighty","80","jū tíndɔ́","jutindo",NA,"FALSE","10⋅(5″+2)",NA,NA,"EAT","10⋅(5″+2)","10⋅(5+2)","10*abs(5+2)",1,70,FALSE
"571","numerals-nige1255-1-ninety-1","numerals-nige1255-1","Chan2019","ninety","90","jū tànɔ̀","jutano",NA,"FALSE","10⋅(5″+3′)",NA,NA,"EAT","10⋅(5″+3′)","10⋅(5+3)","10*abs(5+3)",1,80,FALSE
"572","numerals-nkem1242-1-thousand-1","numerals-nkem1242-1","Chan2019","thousand","1000","ánô⃬ ábâl nè⃬ àtə̂l","anoabalneatal",NA,"FALSE","(400⋅2)+{an}20",NA,NA,"EAT","(400⋅2)+20","(400⋅2)+20","abs(abs(400*2))+20",1,820,FALSE
"573","numerals-noon1242-1-seven-1","numerals-noon1242-1","Chan2019","seven","7","jɪtnaˈkanak","jitnakanak","( 5 + 2 )","FALSE","5+3",NA,NA,"EAT","5+3","5+3","5+3",1,8,FALSE
"574","numerals-nort2774-1-twentyone-1","numerals-nort2774-1","Chan2019","twentyone","21","sui sɛ ndoni kɔi","suisendonikoi",NA,"FALSE","(10⋅1)+{LIG}1",NA,NA,"EAT","(10⋅1)+1","(10⋅1)+1","abs(abs(10*1))+1",1,11,FALSE
"575","numerals-nort2774-1-twentytwo-1","numerals-nort2774-1","Chan2019","twentytwo","22","sui sɛ ndoni sɛ","suisendonise",NA,"FALSE","(10⋅1)+{LIG}2",NA,NA,"EAT","(10⋅1)+2","(10⋅1)+2","abs(abs(10*1))+2",1,12,FALSE
"576","numerals-nort2774-1-twentythree-1","numerals-nort2774-1","Chan2019","twentythree","23","sui sɛ ndoni ta","suisendonita",NA,"FALSE","(10⋅1)+{LIG}3",NA,NA,"EAT","(10⋅1)+3","(10⋅1)+3","abs(abs(10*1))+3",1,13,FALSE
"577","numerals-nort2774-1-twentyfour-1","numerals-nort2774-1","Chan2019","twentyfour","24","sui sɛ ndoni siɔ","suisendonisio",NA,"FALSE","(10⋅1)+{LIG}4",NA,NA,"EAT","(10⋅1)+4","(10⋅1)+4","abs(abs(10*1))+4",1,14,FALSE
"578","numerals-nort2774-1-twentyfive-1","numerals-nort2774-1","Chan2019","twentyfive","25","sui sɛ ndoni kɔ̃","suisendoniko",NA,"FALSE","(10⋅1)+{LIG}5",NA,NA,"EAT","(10⋅1)+5","(10⋅1)+5","abs(abs(10*1))+5",1,15,FALSE
"579","numerals-nort2774-1-twentysix-1","numerals-nort2774-1","Chan2019","twentysix","26","sui sɛ ndoni mana","suisendonimana",NA,"FALSE","(10⋅1)+{LIG}6",NA,NA,"EAT","(10⋅1)+6","(10⋅1)+6","abs(abs(10*1))+6",1,16,FALSE
"580","numerals-nort2774-1-twentyseven-1","numerals-nort2774-1","Chan2019","twentyseven","27","sui sɛ ndoni mbara mbara","suisendonimbarambara",NA,"FALSE","(10⋅1)+{LIG}7",NA,NA,"EAT","(10⋅1)+7","(10⋅1)+7","abs(abs(10*1))+7",1,17,FALSE
"581","numerals-nort2774-1-twentyeight-1","numerals-nort2774-1","Chan2019","twentyeight","28","sui sɛ ndoni miambe","suisendonimiambe",NA,"FALSE","(10⋅1)+{LIG}8",NA,NA,"EAT","(10⋅1)+8","(10⋅1)+8","abs(abs(10*1))+8",1,18,FALSE
"582","numerals-nort2774-1-twentynine-1","numerals-nort2774-1","Chan2019","twentynine","29","sui sɛ ndoni ɡumbaya","suisendonigumbaya",NA,"FALSE","(10⋅1)+{LIG}9",NA,NA,"EAT","(10⋅1)+9","(10⋅1)+9","abs(abs(10*1))+9",1,19,FALSE
"583","numerals-nort2787-1-twohundred-1","numerals-nort2787-1","Chan2019","twohundred","200","tībwɔ̀","tibwo",NA,"FALSE","10′⋅10",NA,NA,"EAT","10′⋅10","10⋅10","abs(10*10)",1,100,FALSE
"584","numerals-nsar1238-1-ninety-1","numerals-nsar1238-1","Chan2019","ninety","90","ɡwiː4ɱfo2mɛ4joː24fi42","gwi4mfo2me4jo24fi42",NA,"FALSE","100⋅({LIG}1′−10)",NA,NA,"EAT","100⋅(1′−10)","100⋅(1−10)","100*abs(abs(1-10))",1,900,FALSE
"585","numerals-ntch1242-1-four-2","numerals-ntch1242-1","Chan2019","four","4","ǹnàà","nnaa","( enumerative )","FALSE","5",NA,NA,"EAT","5","5","5",1,5,FALSE
"586","numerals-ntch1242-1-thirteen-1","numerals-ntch1242-1","Chan2019","thirteen","13","sààláá nì ǹ.-ta","saalaaninta",NA,"FALSE","10+{LIG}2",NA,NA,"EAT","10+2","10+2","10+2",1,12,FALSE
"587","numerals-ntch1242-1-twentyone-1","numerals-ntch1242-1","Chan2019","twentyone","21","ḿ-mùŋ̀kú nì ǹ.-bá","mmungkuninba",NA,"FALSE","{LIG}20−{LIG}1",NA,NA,"EAT","20−1","20−1","abs(20-1)",1,19,FALSE
"588","numerals-nuba1241-1-sixty-1","numerals-nuba1241-1","Chan2019","sixty","60","mà wó má tʃíndát","mawomatsindat",NA,"FALSE","10′+(10⋅6)",NA,NA,"EAT","10′+(10⋅6)","10+(10⋅6)","10+abs(abs(10*6))",1,70,FALSE
"589","numerals-nuba1241-1-eighty-1","numerals-nuba1241-1","Chan2019","eighty","80","mà wó má námàɲí","mawomanamani",NA,"FALSE","10′+(10⋅8)",NA,NA,"EAT","10′+(10⋅8)","10+(10⋅8)","10+abs(abs(10*8))",1,90,FALSE
"590","numerals-nuba1241-1-thousand-1","numerals-nuba1241-1","Chan2019","thousand","1000","tóósìn","toosin",NA,"TRUE","100",NA,NA,"EAT","100","100","100",1,100,FALSE
"591","numerals-nucl1240-1-twohundred-1","numerals-nucl1240-1","Chan2019","twohundred","200","laː kopi","lakopi","( 20 x 10 )","FALSE","20′⋅3",NA,NA,"EAT","20′⋅3","20⋅3","abs(20*3)",1,60,FALSE
"592","numerals-nucl1379-1-nine-1","numerals-nucl1379-1","Chan2019","nine","9","budikakupamato","budikakupamato","( ? 1 )","FALSE","{LIG}10−{LIG}[10]1",NA,NA,"EAT","10−[10]1","10−101","abs(10-101)",1,91,FALSE
"593","numerals-nucl1379-1-eleven-1","numerals-nucl1379-1","Chan2019","eleven","11","kɨtsiɡo na kɨpamato","kitsigonakipamato",NA,"FALSE","(10+1)+{LIG}1",NA,NA,"EAT","(10+1)+1","(10+1)+1","abs(10+1)+1",1,12,FALSE
"594","numerals-nucl1379-1-twelve-1","numerals-nucl1379-1","Chan2019","twelve","12","kɨtsiɡo na sivɨlɨ","kitsigonasivili",NA,"FALSE","(10+1)+{LIG}2",NA,NA,"EAT","(10+1)+2","(10+1)+2","abs(10+1)+2",1,13,FALSE
"595","numerals-nucl1379-1-thirteen-1","numerals-nucl1379-1","Chan2019","thirteen","13","kɨtsiɡo na sidatu","kitsigonasidatu",NA,"FALSE","(10+1)+{LIG}3",NA,NA,"EAT","(10+1)+3","(10+1)+3","abs(10+1)+3",1,14,FALSE
"596","numerals-nucl1379-1-fourteen-1","numerals-nucl1379-1","Chan2019","fourteen","14","kɨtsiɡo na sini","kitsigonasini",NA,"FALSE","(10+1)+{LIG}4",NA,NA,"EAT","(10+1)+4","(10+1)+4","abs(10+1)+4",1,15,FALSE
"597","numerals-nucl1379-1-fifteen-1","numerals-nucl1379-1","Chan2019","fifteen","15","kɨtsiɡo na sihaano","kitsigonasihaano",NA,"FALSE","(10+1)+{LIG}5",NA,NA,"EAT","(10+1)+5","(10+1)+5","abs(10+1)+5",1,16,FALSE
"598","numerals-nucl1379-1-sixteen-1","numerals-nucl1379-1","Chan2019","sixteen","16","kɨtsiɡo na ntanato","kitsigonantanato",NA,"FALSE","(10+1)+{LIG}6",NA,NA,"EAT","(10+1)+6","(10+1)+6","abs(10+1)+6",1,17,FALSE
"599","numerals-nucl1379-1-seventeen-1","numerals-nucl1379-1","Chan2019","seventeen","17","kɨtsiɡo na lekelakʉpamato","kitsigonalekelakupamato",NA,"FALSE","(10+1)+{LIG}7",NA,NA,"EAT","(10+1)+7","(10+1)+7","abs(10+1)+7",1,18,FALSE
"600","numerals-nucl1379-1-eighteen-1","numerals-nucl1379-1","Chan2019","eighteen","18","kɨtsiɡo na nnaana","kitsigonannaana",NA,"FALSE","(10+1)+{LIG}8",NA,NA,"EAT","(10+1)+8","(10+1)+8","abs(10+1)+8",1,19,FALSE
"601","numerals-nupe1254-1-thirty-1","numerals-nupe1254-1","Chan2019","thirty","30","ɡ͡bã̀wo","gbawo",NA,"FALSE","20",NA,NA,"EAT","20","20","20",1,20,FALSE
"602","numerals-nupe1254-1-ninety-1","numerals-nupe1254-1","Chan2019","ninety","90","ʃini bè ɡúwo e","sinibeguwoe","( 40 x 2+10 )","FALSE","(20⋅4)+{LIG}1",NA,NA,"EAT","(20⋅4)+1","(20⋅4)+1","abs(abs(20*4))+1",1,81,FALSE
"603","numerals-nupe1254-1-hundred-1","numerals-nupe1254-1","Chan2019","hundred","100","ʃitsũ","sitsu",NA,"FALSE","20⋅6",NA,NA,"EAT","20⋅6","20⋅6","abs(20*6)",1,120,FALSE
"604","numerals-nyam1275-1-nineteen-1","numerals-nyam1275-1","Chan2019","nineteen","19","íkúmì nà múfúndíkà mbáálì","ikuminamufundikambaali",NA,"FALSE","10+{LIG}({10}{LIG}−1)",NA,NA,"EAT","10+(−1)","10+(−1)","10+abs(-1)",1,11,FALSE
"605","numerals-nyam1275-1-twentynine-1","numerals-nyam1275-1","Chan2019","twentynine","29","ámákúmì yàwíílì nà múfúndíkà mbáálì","amakumiyawiilinamufundikambaali",NA,"FALSE","(10⋅2)+{LIG}({10}{LIG}−1)",NA,NA,"EAT","(10⋅2)+(−1)","(10⋅2)+(−1)","abs(abs(10*2))+abs(-1)",1,21,FALSE
"606","numerals-nyam1275-1-ninety-1","numerals-nyam1275-1","Chan2019","ninety","90","ámákúmì múnénúlà mbáálì","amakumimunenulambaali",NA,"FALSE","10⋅({10}{LIG}−1)",NA,NA,"EAT","10⋅(−1)","10⋅(−1)","10*abs(-1)",1,10,FALSE
"607","numerals-nyan1302-1-thousand-1","numerals-nyan1302-1","Chan2019","thousand","1000","ohutu ohuto","ohutuohuto",NA,"FALSE","100′⋅100′",NA,NA,"EAT","100′⋅100′","100⋅100","abs(100*100)",1,10000,FALSE
"608","numerals-nyan1302-1-twothousand-1","numerals-nyan1302-1","Chan2019","twothousand","2000","ohutu ohutotabʰa","ohutuohutotabha",NA,"FALSE","100′⋅100′⋅2",NA,NA,"EAT","100′⋅100′⋅2","100⋅100⋅2","abs(100*100)*2",1,20000,FALSE
"609","numerals-nzak1247-1-sixty-1","numerals-nzak1247-1","Chan2019","sixty","60","ŋɡ͡bʉ́tʉ́-ìsìbē-ālí-kílī","nggbutuisibealikili",NA,"FALSE","(10′⋅5)+{LIG}1",NA,NA,"EAT","(10′⋅5)+1","(10⋅5)+1","abs(abs(10*5))+1",1,51,FALSE
"610","numerals-nzak1247-1-seventy-1","numerals-nzak1247-1","Chan2019","seventy","70","ŋɡ͡bʉ́tʉ́-ìsìbē-ālí-īyō","nggbutuisibealiiyo",NA,"FALSE","(10′⋅5)+{LIG}2",NA,NA,"EAT","(10′⋅5)+2","(10⋅5)+2","abs(abs(10*5))+2",1,52,FALSE
"611","numerals-nzak1247-1-eighty-1","numerals-nzak1247-1","Chan2019","eighty","80","ŋɡ͡bʉ́tʉ́-ìsìbē-ālí-ātā","nggbutuisibealiata",NA,"FALSE","(10′⋅5)+{LIG}3",NA,NA,"EAT","(10′⋅5)+3","(10⋅5)+3","abs(abs(10*5))+3",1,53,FALSE
"612","numerals-nzak1247-1-ninety-1","numerals-nzak1247-1","Chan2019","ninety","90","ŋɡ͡bʉ́tʉ́-ìsìbē-ālí-ālù","nggbutuisibealialu",NA,"FALSE","(10′⋅5)+{LIG}4",NA,NA,"EAT","(10′⋅5)+4","(10⋅5)+4","abs(abs(10*5))+4",1,54,FALSE
"613","numerals-obol1243-1-twentyseven-1","numerals-obol1243-1","Chan2019","twentyseven","27","àkɔ̀p̚ íbà mè d͡ʒààba","akopibamedzaaba",NA,"FALSE","(10⋅2)+{LIG}5′+1",NA,NA,"EAT","(10⋅2)+5′+1","(10⋅2)+5+1","abs(abs(10*2))+5+1",1,26,FALSE
"614","numerals-obol1243-1-twentyeight-1","numerals-obol1243-1","Chan2019","twentyeight","28","àkɔ̀p̚ íbà mè d͡ʒèètá","akopibamedzeeta",NA,"FALSE","(10⋅2)+{LIG}5′+2",NA,NA,"EAT","(10⋅2)+5′+2","(10⋅2)+5+2","abs(abs(10*2))+5+2",1,27,FALSE
"615","numerals-wawa1246-1-twenty-1","numerals-wawa1246-1","Chan2019","twenty","20","nɡwɔ́ī mǒsī","ngwoimosi",NA,"FALSE","10⋅1",NA,NA,"EAT","10⋅1","10⋅1","abs(10*1)",1,10,FALSE
"616","numerals-wawa1246-1-twothousand-1","numerals-wawa1246-1","Chan2019","twothousand","2000","ujinere didi","ujineredidi",NA,"FALSE","100⋅2′",NA,NA,"EAT","100⋅2′","100⋅2","abs(100*2)",1,200,FALSE
"617","numerals-west2465-1-forty-1","numerals-west2465-1","Chan2019","forty","40","mɛ̀ɛ̀sɪ́bɛ́llɛ́","meesibelle","( 20 x 2 )","FALSE","10⋅{CL}2",NA,NA,"EAT","10⋅2","10⋅2","abs(10*2)",1,20,FALSE
"618","numerals-west2465-1-fifty-1","numerals-west2465-1","Chan2019","fifty","50","mɛ̀ɛ̀sɪ́bɛ́llɛ́ árɪ́ fíí","meesibellearifii",NA,"FALSE","(10⋅{CL}2)+1{LIG}0",NA,NA,"EAT","(10⋅2)+10","(10⋅2)+10","abs(abs(10*2))+10",1,30,FALSE
"619","numerals-west2465-1-sixty-1","numerals-west2465-1","Chan2019","sixty","60","mɛ̀ɛ̀sɪ́bàtòró","meesibatoro","( 20 x 3 )","FALSE","10⋅{CL}3",NA,NA,"EAT","10⋅3","10⋅3","abs(10*3)",1,30,FALSE
"620","numerals-west2465-1-seventy-1","numerals-west2465-1","Chan2019","seventy","70","mɛ̀ɛ̀sɪ́bàtòró árɪ́ fíí","meesibatoroarifii",NA,"FALSE","(10⋅{CL}3)+{LIG}10",NA,NA,"EAT","(10⋅3)+10","(10⋅3)+10","abs(abs(10*3))+10",1,40,FALSE
"621","numerals-west2465-1-eighty-1","numerals-west2465-1","Chan2019","eighty","80","mɛ̀ɛ̀sɪ́bànáá","meesibanaa","( 20 x 4 )","FALSE","10⋅{CL}4",NA,NA,"EAT","10⋅4","10⋅4","abs(10*4)",1,40,FALSE
"622","numerals-west2465-1-ninety-1","numerals-west2465-1","Chan2019","ninety","90","mɛ̀ɛ̀sɪ́bànáá árɪ́ fíí","meesibanaaarifii",NA,"FALSE","(10⋅{CL}4)+{LIG}10",NA,NA,"EAT","(10⋅4)+10","(10⋅4)+10","abs(abs(10*4))+10",1,50,FALSE
"623","numerals-west2466-1-hundred-1","numerals-west2466-1","Chan2019","hundred","100","blèbwɔ̀","blebwo","( 20 x 5 )","FALSE","20′⋅6",NA,NA,"EAT","20′⋅6","20⋅6","abs(20*6)",1,120,FALSE
"624","numerals-yako1252-1-twelve-1","numerals-yako1252-1","Chan2019","twelve","12","bàlé.kɔ̀ nɛ̀ ǒsɛ̀","balekoneose",NA,"FALSE","(10⋅1)+{LIG}{CL}1",NA,NA,"EAT","(10⋅1)+1","(10⋅1)+1","abs(abs(10*1))+1",1,11,FALSE
"625","numerals-yemb1246-1-twothousand-1","numerals-yemb1246-1","Chan2019","twothousand","2000","metɔ́si mbiā","metosimbia",NA,"FALSE","{CL}100⋅2",NA,NA,"EAT","100⋅2","100⋅2","abs(100*2)",1,200,FALSE
"626","numerals-yeyi1239-1-sixteen-1","numerals-yeyi1239-1","Chan2019","sixteen","16","ɖìkúmī néūvùndʒà ūnɛ́ɛ","dikumineuvundzaunee",NA,"FALSE","({CL′}10′+{LIG}5)+10−{LIG}4",NA,NA,"EAT","(10′+5)+10−4","(10+5)+10−4","abs(10+5)+abs(10-4)",1,21,FALSE
"627","numerals-yeyi1239-1-seventeen-1","numerals-yeyi1239-1","Chan2019","seventeen","17","ɖìkúmī néūvùndʒà ūtáâːtō","dikumineuvundzautaato",NA,"FALSE","({CL′}10′+{LIG}5)+10−{LIG}3",NA,NA,"EAT","(10′+5)+10−3","(10+5)+10−3","abs(10+5)+abs(10-3)",1,22,FALSE
"628","numerals-yeyi1239-1-eighteen-1","numerals-yeyi1239-1","Chan2019","eighteen","18","ɖìkúmī néūvùndʒà ūʝìrɪ́","dikumineuvundzaujiri",NA,"FALSE","({CL′}10′+{LIG}5)+10−{LIG}2",NA,NA,"EAT","(10′+5)+10−2","(10+5)+10−2","abs(10+5)+abs(10-2)",1,23,FALSE
"629","numerals-yeyi1239-1-nineteen-1","numerals-yeyi1239-1","Chan2019","nineteen","19","ɖìkúmī néūvùndʒà ūǀìkɪ́","dikumineuvundzauiki",NA,"FALSE","({CL′}10′+{LIG}5)+10−{LIG}1",NA,NA,"EAT","(10′+5)+10−1","(10+5)+10−1","abs(10+5)+abs(10-1)",1,24,FALSE
"630","numerals-yuku1243-1-eighty-1","numerals-yuku1243-1","Chan2019","eighty","80","akəm enzì","akamenzi","( 20 x 4 )","FALSE","(20′⋅4)+{LIG}10",NA,NA,"EAT","(20′⋅4)+10","(20⋅4)+10","abs(abs(20*4))+10",1,90,FALSE
"631","numerals-zemb1238-1-twentynine-1","numerals-zemb1238-1","Chan2019","twentynine","29","o.mi.ˌlɔ.ᵑɡɔ.vi.ˈvɑ.li.no.ˈmoː.vi","omilogovivalinomovi",NA,"FALSE","(10⋅2)+{+}5″+3",NA,NA,"EAT","(10⋅2)+5″+3","(10⋅2)+5+3","abs(abs(10*2))+5+3",1,28,FALSE
