"","Glottocode","ID","is.glossed"
"4520","yend1241","numerals-yend1241-1",TRUE
"4521","yera1243","barlowpacific-yera1243-2",TRUE
"4522","yere1243","numerals-yere1243-1",TRUE
"4523","yero1238","numerals-yero1238-1",TRUE
"4524","yeru1240","numerals-yeru1240-1",TRUE
"4525","yesk1239","numerals-yesk1239-1",TRUE
"4526","yess1239","numerals-yess1239-1",TRUE
"4527","yetf1238","barlowpacific-yetf1238-1",TRUE
"4528","yeyi1239","numerals-yeyi1239-1",TRUE
"4529","yidd1255","googleuninum-yid",TRUE
"4530","yidg1240","numerals-yidg1240-2",TRUE
"4531","yill1241","barlowpacific-yill1241-1",TRUE
"4532","yima1243","numerals-yima1243-1",TRUE
"4533","yima1244","barlowpacific-yima1244-1",TRUE
"4534","yimc1240","sand-Yimkhiung",TRUE
"4535","yinb1236","numerals-yinb1236-1",TRUE
"4536","yinc1238","numerals-yinc1238-1",TRUE
"4537","yind1247","numerals-yind1247-1",TRUE
"4538","yine1238","numerals-yine1238-1",TRUE
"4539","ying1247","numerals-ying1247-1",TRUE
"4540","yint1235","numerals-yint1235-1",TRUE
"4541","yiry1245","numerals-yiry1245-1",TRUE
"4542","yiss1240","barlowpacific-yiss1240-1",TRUE
"4543","yoco1235","numerals-yoco1235-1",TRUE
"4544","yoga1237","numerals-yoga1237-1",TRUE
"4545","yoid1240","barlowpacific-yoid1240-1",TRUE
"4546","yoke1238","numerals-yoke1238-1",TRUE
"4547","yoku1256","numerals-yoku1256-1",TRUE
"4548","yomb1244","numerals-yomb1244-1",TRUE
"4549","yomm1242","numerals-yomm1242-1",TRUE
"4550","yong1276","numerals-yong1276-1",TRUE
"4551","yong1277","numerals-yong1277-1",TRUE
"4552","yong1280","numerals-yong1280-1",TRUE
"4553","yong1284","numerals-yong1284-1",TRUE
"4554","yopn1238","numerals-yopn1238-1",TRUE
"4555","yora1241","numerals-yora1241-1",TRUE
"4556","yoru1245","numerals-yoru1245-1",TRUE
"4557","youl1235","numerals-youl1235-1",TRUE
"4558","youn1235","numerals-youn1235-1",TRUE
"4559","yoyy1238","numerals-yoyy1238-1",TRUE
"4560","yuag1237","numerals-yuag1237-1",TRUE
"4561","yuch1247","numerals-yuch1247-1",TRUE
"4562","yucu1253","numerals-yucu1253-2",TRUE
"4563","yuec1235","numerals-yuec1235-1",TRUE
"4564","yuet1238","numerals-yuet1238-1",TRUE
"4565","yugh1239","numerals-yugh1239-1",TRUE
"4566","yuhu1238","numerals-yuhu1238-1",TRUE
"4567","yukp1241","numerals-yukp1241-2",TRUE
"4568","yuku1243","numerals-yuku1243-1",TRUE
"4569","yulp1239","bowernnumerals-Yulp",TRUE
"4570","yulu1243","numerals-yulu1243-1",TRUE
"4571","yuqu1240","numerals-yuqu1240-1",TRUE
"4572","yura1255","numerals-yura1255-1",TRUE
"4573","yuro1248","numerals-yuro1248-1",TRUE
"4574","yuru1263","numerals-yuru1263-1",TRUE
"4575","yuwa1242","bowernnumerals-Yuwlar",TRUE
"4576","yuwa1243","bowernnumerals-BalNer",TRUE
"4577","yuwa1244","numerals-yuwa1244-1",TRUE
"4578","zaba1237","numerals-zaba1237-1",TRUE
"4579","zaca1242","numerals-zaca1242-1",TRUE
"4580","zaiw1241","numerals-zaiw1241-1",TRUE
"4581","zakh1243","numerals-zakh1243-1",TRUE
"4582","zana1238","numerals-zana1238-1",TRUE
"4583","zand1248","numerals-zand1248-1",TRUE
"4584","zang1248","numerals-zang1248-1",TRUE
"4585","zang1249","numerals-zang1249-1",TRUE
"4586","zara1247","numerals-zara1247-1",TRUE
"4587","zarg1238","numerals-zarg1238-1",TRUE
"4588","zauz1238","numerals-zauz1238-1",TRUE
"4589","zaye1235","numerals-zaye1235-1",TRUE
"4590","zayy1238","numerals-zayy1238-1",TRUE
"4591","zbua1234","numerals-zbua1234-1",TRUE
"4592","zemb1238","numerals-zemb1238-1",TRUE
"4593","zeme1240","sand-Zeme",TRUE
"4594","zena1237","numerals-zena1237-1",TRUE
"4595","zenz1235","numerals-zenz1235-1",TRUE
"4596","zhab1238","numerals-zhab1238-1",TRUE
"4597","ziaa1250","numerals-ziaa1250-1",TRUE
"4598","zigu1244","numerals-zigu1244-1",TRUE
"4599","zima1244","barlowpacific-zima1244-1",TRUE
"4600","zimb1251","numerals-zimb1251-1",TRUE
"4601","zinz1238","numerals-zinz1238-1",TRUE
"4602","zoee1240","numerals-zoee1240-1",TRUE
"4603","zoog1238","numerals-zoog1238-1",TRUE
"4604","zoro1242","numerals-zoro1242-1",TRUE
"4605","zotu1235","numerals-zotu1235-1",TRUE
"4606","zouu1235","numerals-zouu1235-1",TRUE
"4607","zulu1248","numerals-zulu1248-1",TRUE
"4608","zuni1245","numerals-zuni1245-1",TRUE
"4609","zuoj1238","numerals-zuoj1238-1",TRUE
"4610","zyph1238","numerals-zyph1238-1",TRUE
"4611","abad1241","barlowpacific-abad1241-1",FALSE
"4612","abai1241","barlowpacific-abai1241-2",FALSE
"4613","abar1238","numerals-abar1238-2",FALSE
"4614","abar1238","numerals-abar1238-3",FALSE
"4615","abar1238","numerals-abar1238-4",FALSE
"4616","abar1238","numerals-abar1238-5",FALSE
"4617","abau1245","numerals-abau1245-1",FALSE
"4618","abau1245","barlowpacific-abau1245-1",FALSE
"4619","abau1245","barlowpacific-abau1245-2",FALSE
"4620","abau1245","barlowpacific-abau1245-3",FALSE
"4621","abau1245","barlowpacific-abau1245-6",FALSE
"4622","abau1245","barlowpacific-abau1245-7",FALSE
"4623","abau1245","barlowpacific-abau1245-8",FALSE
"4624","abau1245","barlowpacific-abau1245-9",FALSE
"4625","abau1245","barlowpacific-abau1245-5",FALSE
"4626","abin1243","numerals-abin1243-1",FALSE
"4627","abui1241","numerals-abui1241-2",FALSE
"4628","abui1241","barlowpacific-abui1241-1",FALSE
"4629","abui1241","barlowpacific-abui1241-2",FALSE
"4630","abui1241","numerals-abui1241-3",FALSE
"4631","abun1252","barlowpacific-abun1252-1",FALSE
"4632","abun1252","barlowpacific-abun1252-2",FALSE
"4633","abuu1241","barlowpacific-abuu1241-1",FALSE
"4634","abuu1241","barlowpacific-abuu1241-3",FALSE
"4635","ache1245","numerals-ache1245-1",FALSE
"4636","ache1246","numerals-ache1246-2",FALSE
"4637","achi1257","googleuninum-ace",FALSE
"4638","achi1257","barlowpacific-achi1257-1",FALSE
"4639","achi1257","barlowpacific-achi1257-2",FALSE
"4640","achu1248","numerals-achu1248-1",FALSE
"4641","adho1243","numerals-adho1243-2",FALSE
"4642","adiv1239","numerals-adiv1239-1",FALSE
"4643","adiv1239","numerals-adiv1239-2",FALSE
"4644","adny1235","bowernnumerals-AdnyWono",FALSE
"4645","adze1240","barlowpacific-adze1240-3",FALSE
"4646","adze1240","barlowpacific-adze1240-2",FALSE
"4647","adze1240","barlowpacific-adze1240-4",FALSE
"4648","adze1240","numerals-adze1240-1",FALSE
"4649","adze1240","barlowpacific-adze1240-1",FALSE
"4650","aeka1244","barlowpacific-aeka1244-3",FALSE
"4651","aeka1244","barlowpacific-aeka1244-2",FALSE
"4652","afad1236","numerals-afad1236-1",FALSE
"4653","afar1241","numerals-afar1241-1",FALSE
"4654","afit1238","numerals-afit1238-1",FALSE
"4655","afri1274","googleuninum-afr",FALSE
"4656","agar1252","barlowpacific-agar1252-2",FALSE
"4657","agar1252","barlowpacific-agar1252-1",FALSE
"4658","aghu1253","numerals-aghu1253-2",FALSE
"4659","agob1244","barlowpacific-agob1244-2",FALSE
"4660","agob1244","barlowpacific-agob1244-1",FALSE
"4661","agob1244","barlowpacific-agob1244-3",FALSE
"4662","agta1234","barlowpacific-agta1234-1",FALSE
"4663","agua1253","numerals-agua1253-1",FALSE
"4664","agua1253","numerals-agua1253-2",FALSE
"4665","ahin1234","barlowpacific-ahin1234-1",FALSE
"4666","aigh1235","barlowpacific-aigh1235-1",FALSE
"4667","aigh1235","barlowpacific-aigh1235-2",FALSE
"4668","aikl1237","barlowpacific-aikl1237-1",FALSE
"4669","aikl1237","barlowpacific-aikl1237-2",FALSE
"4670","aikl1237","barlowpacific-aikl1237-3",FALSE
"4671","ainu1240","numerals-ainu1240-3",FALSE
"4672","ainu1240","numerals-ainu1240-1",FALSE
"4673","aiom1240","barlowpacific-aiom1240-1",FALSE
"4674","airo1242","numerals-airo1242-1",FALSE
"4675","aisi1234","barlowpacific-aisi1234-1",FALSE
"4676","ajie1238","barlowpacific-ajie1238-1",FALSE
"4677","akan1250","googleuninum-aka_akuapem",FALSE
"4678","akan1250","googleuninum-aka_asante",FALSE
"4679","akan1250","numerals-akan1250-2",FALSE
"4680","akaw1239","numerals-akaw1239-5",FALSE
"4681","akaw1239","numerals-akaw1239-2",FALSE
"4682","akaw1239","numerals-akaw1239-3",FALSE
"4683","akaw1239","numerals-akaw1239-1",FALSE
"4684","akeb1238","numerals-akeb1238-2",FALSE
"4685","akla1241","numerals-akla1241-2",FALSE
"4686","akol1237","barlowpacific-akol1237-1",FALSE
"4687","akol1237","numerals-akol1237-1",FALSE
"4688","akoy1238","barlowpacific-akoy1238-2",FALSE
"4689","akpe1248","numerals-akpe1248-1",FALSE
"4690","akru1241","barlowpacific-akru1241-2",FALSE
"4691","alab1254","numerals-alab1254-1",FALSE
"4692","alag1242","numerals-alag1242-1",FALSE
"4693","alag1248","numerals-alag1248-1",FALSE
"4694","alam1246","numerals-alam1246-2",FALSE
"4695","alam1246","numerals-alam1246-3",FALSE
"4696","alam1246","barlowpacific-alam1246-1",FALSE
"4697","alba1269","barlowpacific-alba1269-1",FALSE
"4698","alek1238","numerals-alek1238-1",FALSE
"4699","alek1238","barlowpacific-alek1238-2",FALSE
"4700","alek1238","barlowpacific-alek1238-1",FALSE
"4701","alek1238","barlowpacific-alek1238-4",FALSE
"4702","aleu1260","numerals-aleu1260-2",FALSE
"4703","alor1247","barlowpacific-alor1247-1",FALSE
"4704","alun1238","numerals-alun1238-2",FALSE
"4705","alun1238","barlowpacific-alun1238-1",FALSE
"4706","alun1238","barlowpacific-alun1238-2",FALSE
"4707","amah1245","barlowpacific-amah1245-1",FALSE
"4708","amah1245","barlowpacific-amah1245-2",FALSE
"4709","amah1245","barlowpacific-amah1245-3",FALSE
"4710","amah1246","numerals-amah1246-2",FALSE
"4711","amah1246","numerals-amah1246-3",FALSE
"4712","amah1246","numerals-amah1246-1",FALSE
"4713","aman1265","barlowpacific-aman1265-2",FALSE
"4714","aman1265","numerals-aman1265-1",FALSE
"4715","aman1265","barlowpacific-aman1265-3",FALSE
"4716","amap1240","barlowpacific-amap1240-2",FALSE
"4717","amap1240","barlowpacific-amap1240-3",FALSE
"4718","amar1271","numerals-amar1271-2",FALSE
"4719","amas1236","numerals-amas1236-1",FALSE
"4720","amat1238","numerals-amat1238-2",FALSE
"4721","amba1265","barlowpacific-amba1265-2",FALSE
"4722","amba1265","barlowpacific-amba1265-1",FALSE
"4723","amba1269","barlowpacific-amba1269-1",FALSE
"4724","amba1269","barlowpacific-amba1269-2",FALSE
"4725","amba1269","barlowpacific-amba1269-4",FALSE
"4726","amba1269","barlowpacific-amba1269-3",FALSE
"4727","ambe1248","numerals-ambe1248-1",FALSE
"4728","ambo1250","barlowpacific-ambo1250-1",FALSE
"4729","ambu1247","barlowpacific-ambu1247-3",FALSE
"4730","ambu1247","barlowpacific-ambu1247-1",FALSE
"4731","ambu1247","barlowpacific-ambu1247-2",FALSE
"4732","ambu1247","barlowpacific-ambu1247-5",FALSE
"4733","ambu1247","barlowpacific-ambu1247-4",FALSE
"4734","ambu1247","barlowpacific-ambu1247-6",FALSE
"4735","amdo1237","numerals-amdo1237-2",FALSE
"4736","amel1241","barlowpacific-amel1241-1",FALSE
"4737","amel1241","barlowpacific-amel1241-2",FALSE
"4738","amha1245","googleuninum-amh",FALSE
"4739","amha1245","numerals-amha1245-2",FALSE
"4740","amis1246","numerals-amis1246-2",FALSE
"4741","amis1246","numerals-amis1246-3",FALSE
"4742","amis1246","numerals-amis1246-4",FALSE
"4743","amol1235","barlowpacific-amol1235-2",FALSE
"4744","amto1250","barlowpacific-amto1250-2",FALSE
"4745","amun1246","numerals-amun1246-2",FALSE
"4746","anal1239","numerals-anal1239-2",FALSE
"4747","anam1248","barlowpacific-anam1248-2",FALSE
"4748","anda1283","barlowpacific-anda1283-2",FALSE
"4749","andr1248","numerals-andr1248-2",FALSE
"4750","andr1248","barlowpacific-andr1248-1",FALSE
"4751","andr1248","barlowpacific-andr1248-2",FALSE
"4752","anei1239","barlowpacific-anei1239-1",FALSE
"4753","anem1249","barlowpacific-anem1249-3",FALSE
"4754","anem1249","barlowpacific-anem1249-1",FALSE
"4755","anem1249","barlowpacific-anem1249-2",FALSE
"4756","anfi1235","numerals-anfi1235-1",FALSE
"4757","anga1288","numerals-anga1288-1",FALSE
"4758","anga1290","barlowpacific-anga1290-1",FALSE
"4759","anga1293","numerals-anga1293-1",FALSE
"4760","anga1314","barlowpacific-anga1314-1",FALSE
"4761","ango1254","barlowpacific-ango1254-4",FALSE
"4762","ango1254","barlowpacific-ango1254-1",FALSE
"4763","ango1254","numerals-ango1254-1",FALSE
"4764","ango1254","barlowpacific-ango1254-2",FALSE
"4765","ango1255","barlowpacific-ango1255-2",FALSE
"4766","anin1240","numerals-anin1240-1",FALSE
"4767","anir1237","numerals-anir1237-1",FALSE
"4768","anja1238","barlowpacific-anja1238-2",FALSE
"4769","anja1238","barlowpacific-anja1238-3",FALSE
"4770","anka1246","barlowpacific-anka1246-1",FALSE
"4771","anor1241","barlowpacific-anor1241-2",FALSE
"4772","ansu1237","numerals-ansu1237-2",FALSE
"4773","ansu1237","barlowpacific-ansu1237-1",FALSE
"4774","ansu1237","barlowpacific-ansu1237-2",FALSE
"4775","anta1255","barlowpacific-anta1255-1",FALSE
"4776","anua1242","numerals-anua1242-2",FALSE
"4777","anuk1239","barlowpacific-anuk1239-1",FALSE
"4778","anus1237","numerals-anus1237-1",FALSE
"4779","anus1237","barlowpacific-anus1237-2",FALSE
"4780","anyi1245","numerals-anyi1245-1",FALSE
"4781","aohe1237","barlowpacific-aohe1237-1",FALSE
"4782","aohe1237","numerals-aohe1237-1",FALSE
"4783","aona1235","numerals-aona1235-1",FALSE
"4784","aona1235","numerals-aona1235-2",FALSE
"4785","aoua1234","numerals-aoua1234-2",FALSE
"4786","apal1255","barlowpacific-apal1255-1",FALSE
"4787","apal1255","barlowpacific-apal1255-2",FALSE
"4788","apal1255","barlowpacific-apal1255-3",FALSE
"4789","apal1255","barlowpacific-apal1255-4",FALSE
"4790","apal1255","barlowpacific-apal1255-5",FALSE
"4791","apal1256","barlowpacific-apal1256-1",FALSE
"4792","apat1240","numerals-apat1240-1",FALSE
"4793","apma1240","barlowpacific-apma1240-1",FALSE
"4794","apma1241","barlowpacific-apma1241-3",FALSE
"4795","apma1241","barlowpacific-apma1241-4",FALSE
"4796","apma1241","barlowpacific-apma1241-2",FALSE
"4797","apuc1241","numerals-apuc1241-1",FALSE
"4798","apur1254","numerals-apur1254-1",FALSE
"4799","aput1237","barlowpacific-aput1237-1",FALSE
"4800","arab1267","bowernnumerals-ArabEyr",FALSE
"4801","arab1267","bowernnumerals-ArabWangkat",FALSE
"4802","arab1267","bowernnumerals-Arab",FALSE
"4803","arab1267","bowernnumerals-ArabStrang",FALSE
"4804","aral1243","barlowpacific-aral1243-1",FALSE
"4805","aral1243","barlowpacific-aral1243-2",FALSE
"4806","aram1253","barlowpacific-aram1253-2",FALSE
"4807","aram1253","barlowpacific-aram1253-1",FALSE
"4808","arbo1245","numerals-arbo1245-1",FALSE
"4809","aree1239","barlowpacific-aree1239-2",FALSE
"4810","argo1244","numerals-argo1244-2",FALSE
"4811","argu1237","barlowpacific-argu1237-2",FALSE
"4812","argu1237","barlowpacific-argu1237-1",FALSE
"4813","arib1240","barlowpacific-arib1240-1",FALSE
"4814","arib1241","barlowpacific-arib1241-1",FALSE
"4815","arif1239","barlowpacific-arif1239-1",FALSE
"4816","arop1242","barlowpacific-arop1242-1",FALSE
"4817","arop1243","barlowpacific-arop1243-2",FALSE
"4818","arop1243","barlowpacific-arop1243-3",FALSE
"4819","arop1243","barlowpacific-arop1243-1",FALSE
"4820","arop1243","barlowpacific-arop1243-4",FALSE
"4821","aros1241","numerals-aros1241-2",FALSE
"4822","aros1241","barlowpacific-aros1241-1",FALSE
"4823","arua1260","barlowpacific-arua1260-1",FALSE
"4824","arua1260","barlowpacific-arua1260-3",FALSE
"4825","arua1260","barlowpacific-arua1260-4",FALSE
"4826","arua1260","barlowpacific-arua1260-2",FALSE
"4827","asar1240","numerals-asar1240-1",FALSE
"4828","asha1243","numerals-asha1243-2",FALSE
"4829","asil1242","barlowpacific-asil1242-2",FALSE
"4830","asil1242","numerals-asil1242-1",FALSE
"4831","asko1238","barlowpacific-asko1238-1",FALSE
"4832","assa1263","googleuninum-asm",FALSE
"4833","assa1263","numerals-assa1263-1",FALSE
"4834","assa1269","numerals-assa1269-1",FALSE
"4835","asss1237","numerals-asss1237-1",FALSE
"4836","asss1237","barlowpacific-asss1237-1",FALSE
"4837","assy1241","numerals-assy1241-2",FALSE
"4838","asue1235","barlowpacific-asue1235-2",FALSE
"4839","asue1235","numerals-asue1235-1",FALSE
"4840","atay1247","numerals-atay1247-2",FALSE
"4841","atem1241","barlowpacific-atem1241-1",FALSE
"4842","atem1241","barlowpacific-atem1241-3",FALSE
"4843","atoh1238","barlowpacific-atoh1238-1",FALSE
"4844","atoh1238","barlowpacific-atoh1238-2",FALSE
"4845","aton1241","numerals-aton1241-2",FALSE
"4846","aton1241","numerals-aton1241-3",FALSE
"4847","aust1304","barlowpacific-aust1304-1",FALSE
"4848","aust1304","barlowpacific-aust1304-2",FALSE
"4849","auuu1241","barlowpacific-auuu1241-1",FALSE
"4850","auuu1241","barlowpacific-auuu1241-2",FALSE
"4851","avau1237","barlowpacific-avau1237-1",FALSE
"4852","avau1237","numerals-avau1237-1",FALSE
"4853","avau1237","barlowpacific-avau1237-2",FALSE
"4854","avau1237","barlowpacific-avau1237-3",FALSE
"4855","avau1237","barlowpacific-avau1237-4",FALSE
"4856","avau1237","barlowpacific-avau1237-5",FALSE
"4857","avau1237","barlowpacific-avau1237-6",FALSE
"4858","avau1237","barlowpacific-avau1237-7",FALSE
"4859","awad1243","googleuninum-awa",FALSE
"4860","awad1244","numerals-awad1244-1",FALSE
"4861","awad1244","barlowpacific-awad1244-1",FALSE
"4862","awak1250","numerals-awak1250-2",FALSE
"4863","awap1236","numerals-awap1236-1",FALSE
"4864","awap1236","barlowpacific-awap1236-2",FALSE
"4865","awar1249","barlowpacific-awar1249-1",FALSE
"4866","awbo1238","barlowpacific-awbo1238-2",FALSE
"4867","awbo1238","barlowpacific-awbo1238-3",FALSE
"4868","awee1242","numerals-awee1242-1",FALSE
"4869","awin1248","numerals-awin1248-2",FALSE
"4870","awiy1238","barlowpacific-awiy1238-2",FALSE
"4871","awiy1238","barlowpacific-awiy1238-3",FALSE
"4872","awji1241","numerals-awji1241-1",FALSE
"4873","awng1244","numerals-awng1244-1",FALSE
"4874","awyi1241","barlowpacific-awyi1241-4",FALSE
"4875","awyi1241","barlowpacific-awyi1241-3",FALSE
"4876","awyi1241","barlowpacific-awyi1241-1",FALSE
"4877","awyi1241","barlowpacific-awyi1241-2",FALSE
"4878","ayiw1239","numerals-ayiw1239-2",FALSE
"4879","ayiw1239","barlowpacific-ayiw1239-1",FALSE
"4880","ayor1240","numerals-ayor1240-1",FALSE
"4881","baat1238","numerals-baat1238-1",FALSE
"4882","baba1264","numerals-baba1264-2",FALSE
"4883","baca1243","barlowpacific-baca1243-1",FALSE
"4884","baca1246","numerals-baca1246-1",FALSE
"4885","baca1246","numerals-baca1246-2",FALSE
"4886","bada1257","numerals-bada1257-1",FALSE
"4887","bada1261","barlowpacific-bada1261-1",FALSE
"4888","bade1248","numerals-bade1248-1",FALSE
"4889","bafu1246","numerals-bafu1246-2",FALSE
"4890","bagu1251","numerals-bagu1251-1",FALSE
"4891","baha1256","numerals-baha1256-2",FALSE
"4892","baha1258","numerals-baha1258-1",FALSE
"4893","bahi1252","numerals-bahi1252-1",FALSE
"4894","bahi1254","barlowpacific-bahi1254-1",FALSE
"4895","bahi1254","barlowpacific-bahi1254-2",FALSE
"4896","baib1251","barlowpacific-baib1251-1",FALSE
"4897","baib1251","barlowpacific-baib1251-3",FALSE
"4898","bain1261","numerals-bain1261-2",FALSE
"4899","bain1261","numerals-bain1261-3",FALSE
"4900","bais1246","numerals-bais1246-1",FALSE
"4901","bala1314","barlowpacific-bala1314-1",FALSE
"4902","bali1245","numerals-bali1245-1",FALSE
"4903","bali1278","googleuninum-ban",FALSE
"4904","balk1252","numerals-balk1252-2",FALSE
"4905","balu1257","barlowpacific-balu1257-1",FALSE
"4906","bamb1266","numerals-bamb1266-3",FALSE
"4907","bamb1266","numerals-bamb1266-4",FALSE
"4908","bamb1266","numerals-bamb1266-2",FALSE
"4909","bamb1269","googleuninum-bam",FALSE
"4910","bamu1253","numerals-bamu1253-2",FALSE
"4911","bamu1256","numerals-bamu1256-2",FALSE
"4912","bamw1238","numerals-bamw1238-1",FALSE
"4913","bana1292","barlowpacific-bana1292-3",FALSE
"4914","bana1292","barlowpacific-bana1292-4",FALSE
"4915","bana1292","barlowpacific-bana1292-5",FALSE
"4916","bana1292","barlowpacific-bana1292-2",FALSE
"4917","bana1305","numerals-bana1305-1",FALSE
"4918","bana1305","numerals-bana1305-2",FALSE
"4919","band1344","numerals-band1344-2",FALSE
"4920","band1352","numerals-band1352-2",FALSE
"4921","band1353","barlowpacific-band1353-3",FALSE
"4922","band1353","barlowpacific-band1353-4",FALSE
"4923","band1353","barlowpacific-band1353-2",FALSE
"4924","band1355","barlowpacific-band1355-1",FALSE
"4925","bang1339","bowernnumerals-Bang",FALSE
"4926","bang1339","numerals-bang1339-1",FALSE
"4927","bang1348","numerals-bang1348-1",FALSE
"4928","bang1368","barlowpacific-bang1368-3",FALSE
"4929","bang1368","barlowpacific-bang1368-1",FALSE
"4930","bang1368","barlowpacific-bang1368-2",FALSE
"4931","banj1239","googleuninum-bjn",FALSE
"4932","banj1239","barlowpacific-banj1239-2",FALSE
"4933","bank1256","numerals-bank1256-1",FALSE
"4934","bann1247","barlowpacific-bann1247-2",FALSE
"4935","bann1247","barlowpacific-bann1247-3",FALSE
"4936","bann1247","barlowpacific-bann1247-1",FALSE
"4937","bant1281","numerals-bant1281-3",FALSE
"4938","bant1281","numerals-bant1281-2",FALSE
"4939","bant1281","numerals-bant1281-1",FALSE
"4940","bant1286","numerals-bant1286-1",FALSE
"4941","bant1286","barlowpacific-bant1286-2",FALSE
"4942","bant1288","numerals-bant1288-2",FALSE
"4943","bara1370","barlowpacific-bara1370-2",FALSE
"4944","bara1371","barlowpacific-bara1371-1",FALSE
"4945","bare1279","numerals-bare1279-1",FALSE
"4946","barg1252","barlowpacific-barg1252-1",FALSE
"4947","barg1252","barlowpacific-barg1252-2",FALSE
"4948","barg1252","barlowpacific-barg1252-3",FALSE
"4949","bari1284","numerals-bari1284-1",FALSE
"4950","bari1286","numerals-bari1286-2",FALSE
