"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Glosser","Alternate_gloss","Comment_glosser"
"2656","numerals-mama1271-1-twothousand-1","numerals-mama1271-1","Chan2019","twothousand","2000","kaɡ͡bɔhɔ kaɡuro","kagbohokaguro","( 5 x 400 )","FALSE","5·400","EAT",NA,NA
"2657","numerals-masa1300-1-one-1","numerals-masa1300-1","Chan2019","one","1","nabô","nabo","(fem)","FALSE","{fem}1","EAT",NA,NA
"2658","numerals-masa1300-1-one-2","numerals-masa1300-1","Chan2019","one","1","obô","obo","(masc)","FALSE","{masc}1","EAT",NA,NA
"2659","numerals-masa1300-1-one-3","numerals-masa1300-1","Chan2019","one","1","nebô","nebo","(place)","FALSE","{place}1","EAT",NA,NA
"2660","numerals-masa1300-1-two-1","numerals-masa1300-1","Chan2019","two","2","aré","are","(fem)","FALSE","{fem}2","EAT",NA,NA
"2661","numerals-masa1300-1-two-2","numerals-masa1300-1","Chan2019","two","2","aàre","aare","","FALSE","{fem}2","EAT",NA,NA
"2662","numerals-masa1300-1-two-3","numerals-masa1300-1","Chan2019","two","2","ɔáre","oare","(masc)","FALSE","{masc}2","EAT",NA,NA
"2663","numerals-masa1300-1-three-1","numerals-masa1300-1","Chan2019","three","3","uní","uni","(fem)","FALSE","{fem}3","EAT",NA,NA
"2664","numerals-masa1300-1-three-2","numerals-masa1300-1","Chan2019","three","3","okúni","okuni","(masc)","FALSE","{masc}3","EAT",NA,NA
"2665","numerals-masa1300-1-four-1","numerals-masa1300-1","Chan2019","four","4","oŋwán","ongwan","(fem)","FALSE","{fem}4","EAT",NA,NA
"2666","numerals-masa1300-1-four-2","numerals-masa1300-1","Chan2019","four","4","oóŋwan","oongwan","(masc)","FALSE","{masc}4","EAT",NA,NA
"2667","numerals-masa1300-1-five-1","numerals-masa1300-1","Chan2019","five","5","ímíêt","imiet","","FALSE","5","EAT",NA,NA
"2668","numerals-masa1300-1-six-1","numerals-masa1300-1","Chan2019","six","6","ílɛ̂","ile","","FALSE","6","EAT",NA,NA
"2669","numerals-masa1300-1-six-2","numerals-masa1300-1","Chan2019","six","6","íllɛ̂","ille","","FALSE","6","EAT",NA,NA
"2670","numerals-masa1300-1-seven-1","numerals-masa1300-1","Chan2019","seven","7","naápishana","naapishana","(f.)","FALSE","{fem}7","EAT",NA,NA
"2671","numerals-masa1300-1-seven-2","numerals-masa1300-1","Chan2019","seven","7","oópishana","oopishana","(m.)","FALSE","{masc}7","EAT",NA,NA
"2672","numerals-masa1300-1-eight-1","numerals-masa1300-1","Chan2019","eight","8","ísíêt","isiet","< Kalenjin","TRUE","8","EAT",NA,NA
"2673","numerals-masa1300-1-nine-1","numerals-masa1300-1","Chan2019","nine","9","naáudo","naaudo","(fem)","FALSE","{fem}9","EAT",NA,NA
"2674","numerals-masa1300-1-nine-2","numerals-masa1300-1","Chan2019","nine","9","oódó","oodo","(masc)","FALSE","{masc}9","EAT",NA,NA
"2675","numerals-masa1300-1-ten-1","numerals-masa1300-1","Chan2019","ten","10","tɔ́mɔ̂n","tomon","< Kalenjin","TRUE","10","EAT",NA,NA
"2676","numerals-masa1300-1-eleven-1","numerals-masa1300-1","Chan2019","eleven","11","tɔ́mɔ̂n o obô","tomonoobo","","FALSE","10+{LIG}{masc}1","EAT",NA,NA
"2677","numerals-masa1300-1-twelve-1","numerals-masa1300-1","Chan2019","twelve","12","tɔ́mɔ̂n o aaré","tomonoaare","","FALSE","10+{LIG}{masc}2","EAT",NA,NA
"2678","numerals-masa1300-1-twelve-2","numerals-masa1300-1","Chan2019","twelve","12","tɔ́môn o aré","tomonoare","","FALSE","10+{LIG]{fem}2","EAT",NA,NA
"2679","numerals-masa1300-1-thirteen-1","numerals-masa1300-1","Chan2019","thirteen","13","tɔ́mɔ̂n o uní","tomonouni","","FALSE","10+{LIG}{fem}3","EAT",NA,NA
"2680","numerals-masa1300-1-fourteen-1","numerals-masa1300-1","Chan2019","fourteen","14","tɔ́mɔ̂n o oŋwán","tomonoongwan","","FALSE","10+{LIG}{fem}4","EAT",NA,NA
"2681","numerals-masa1300-1-fifteen-1","numerals-masa1300-1","Chan2019","fifteen","15","tɔ́mɔ̂n o ímíêt","tomonoimiet","","FALSE","10+{LIG}5","EAT",NA,NA
"2682","numerals-masa1300-1-sixteen-1","numerals-masa1300-1","Chan2019","sixteen","16","tɔ́mɔ̂n o ílɛ̂","tomonoile","","FALSE","10+{LIG}6","EAT",NA,NA
"2683","numerals-masa1300-1-seventeen-1","numerals-masa1300-1","Chan2019","seventeen","17","tɔ́mɔ̂n o naápishana","tomononaapishana","","FALSE","10+{LIG}{fem}7","EAT",NA,NA
"2684","numerals-masa1300-1-eighteen-1","numerals-masa1300-1","Chan2019","eighteen","18","tɔ́mɔ̂n o ísíêt","tomonoisiet","","FALSE","10+{LIG}8","EAT",NA,NA
"2685","numerals-masa1300-1-nineteen-1","numerals-masa1300-1","Chan2019","nineteen","19","tɔ́mɔ̂n o oóudó","tomonoooudo","","FALSE","10+{LIG}{masc}9","EAT",NA,NA
"2686","numerals-masa1300-1-nineteen-2","numerals-masa1300-1","Chan2019","nineteen","19","tɔ́mɔ̂n o naáudo","tomononaaudo","","FALSE","10+{LIG}{fem}9","EAT",NA,NA
"2687","numerals-masa1300-1-twenty-1","numerals-masa1300-1","Chan2019","twenty","20","tikítam","tikitam","","FALSE","20","EAT",NA,NA
"2688","numerals-masa1300-1-twentyone-1","numerals-masa1300-1","Chan2019","twentyone","21","t́ikítam (o) obô","tikitamoobo","","FALSE","20+1","EAT",NA,NA
"2689","numerals-masa1300-1-twentytwo-1","numerals-masa1300-1","Chan2019","twentytwo","22","tíkítam aàre","tikitamaare","","FALSE","20+{fem}2","EAT",NA,NA
"2690","numerals-masa1300-1-twentytwo-2","numerals-masa1300-1","Chan2019","twentytwo","22","tikítam ɔàre","tikitamoare","","FALSE","20+{masc}2","EAT",NA,NA
"2691","numerals-masa1300-1-twentythree-1","numerals-masa1300-1","Chan2019","twentythree","23","tíkítam o okúní","tikitamookuni","","FALSE","20+{masc}3","EAT",NA,NA
"2692","numerals-masa1300-1-twentyfour-1","numerals-masa1300-1","Chan2019","twentyfour","24","tíkítam o oŋwán","tikitamoongwan","","FALSE","20+{fem}4","EAT",NA,NA
"2693","numerals-masa1300-1-twentyfive-1","numerals-masa1300-1","Chan2019","twentyfive","25","tíkítam o ímíêt","tikitamoimiet","","FALSE","20+5","EAT",NA,NA
"2694","numerals-masa1300-1-twentysix-1","numerals-masa1300-1","Chan2019","twentysix","26","tíkítam o ílɛ̂","tikitamoile","","FALSE","20+6","EAT",NA,NA
"2695","numerals-masa1300-1-twentyseven-1","numerals-masa1300-1","Chan2019","twentyseven","27","tíkítam o naápishana","tikitamonaapishana","","FALSE","20+{fem}7","EAT",NA,NA
"2696","numerals-masa1300-1-twentyeight-1","numerals-masa1300-1","Chan2019","twentyeight","28","tíkítam o ísíêt","tikitamoisiet","","FALSE","20+8","EAT",NA,NA
"2697","numerals-masa1300-1-twentynine-1","numerals-masa1300-1","Chan2019","twentynine","29","tíkítam oóudó","tikitamooudo","","FALSE","20+8","EAT",NA,NA
"2698","numerals-masa1300-1-thirty-1","numerals-masa1300-1","Chan2019","thirty","30","tomoni uní","tomoniuni","","FALSE","10·3","EAT",NA,NA
"2699","numerals-masa1300-1-forty-1","numerals-masa1300-1","Chan2019","forty","40","ártam","artam","< from Proto-Kalenjin","TRUE","40","EAT",NA,NA
"2700","numerals-masa1300-1-fifty-1","numerals-masa1300-1","Chan2019","fifty","50","ɔ́nɔ̂m","onom","< from Proto-Kalenjin","TRUE","50","EAT",NA,NA
"2701","numerals-masa1300-1-sixty-1","numerals-masa1300-1","Chan2019","sixty","60","intomoni ílɛ̂","intomoniile","( litː 'six tens' )","FALSE","10·6","EAT",NA,NA
"2702","numerals-masa1300-1-seventy-1","numerals-masa1300-1","Chan2019","seventy","70","intómóní naápishana","intomoninaapishana","","FALSE","10·{fem}7","EAT",NA,NA
"2703","numerals-masa1300-1-eighty-1","numerals-masa1300-1","Chan2019","eighty","80","intómóní ísíêt","intomoniisiet","","FALSE","10·8","EAT",NA,NA
"2704","numerals-masa1300-1-ninety-1","numerals-masa1300-1","Chan2019","ninety","90","intomoni nááudo","intomoninaaudo","","FALSE","10·9","EAT",NA,NA
"2705","numerals-masa1300-1-hundred-1","numerals-masa1300-1","Chan2019","hundred","100","îîp","iip","","FALSE","100","EAT",NA,NA
"2706","numerals-masa1300-1-twohundred-1","numerals-masa1300-1","Chan2019","twohundred","200","îîp aré","iipare","","FALSE","100·2","EAT",NA,NA
"2707","numerals-masa1300-1-thousand-1","numerals-masa1300-1","Chan2019","thousand","1000","ipkát tɔ́mɔ̂n","ipkattomon","( 100 x 10)","FALSE","100·10","EAT",NA,NA
"2708","numerals-masa1300-1-thousand-2","numerals-masa1300-1","Chan2019","thousand","1000","ɛncatá","encata","","FALSE","1000","EAT",NA,NA
"2709","numerals-masa1300-1-twothousand-1","numerals-masa1300-1","Chan2019","twothousand","2000","îîp tɔ́mɔ̂n kát aré","iiptomonkatare","","FALSE","100·10·2","EAT",NA,NA
"2710","numerals-maxi1236-1-one-1","numerals-maxi1236-1","Chan2019","one","1","ɖèé","dee","","FALSE","1","EAT",NA,NA
"2711","numerals-maxi1236-1-two-1","numerals-maxi1236-1","Chan2019","two","2","òwè","owe","","FALSE","2","EAT",NA,NA
"2712","numerals-maxi1236-1-three-1","numerals-maxi1236-1","Chan2019","three","3","ɔ̀tɔ̃̀","oto","","FALSE","3","EAT",NA,NA
"2713","numerals-maxi1236-1-four-1","numerals-maxi1236-1","Chan2019","four","4","ɛ̀nɛ̀","ene","","FALSE","4","EAT",NA,NA
"2714","numerals-maxi1236-1-five-1","numerals-maxi1236-1","Chan2019","five","5","àtɔ̃́","ato","","FALSE","5","EAT",NA,NA
"2715","numerals-maxi1236-1-six-1","numerals-maxi1236-1","Chan2019","six","6","ayizɛ̃","ayize","","FALSE","6","EAT",NA,NA
"2716","numerals-maxi1236-1-seven-1","numerals-maxi1236-1","Chan2019","seven","7","tɛ́ɛwè","teewe","( 5 + 2 )","FALSE","5’+2","EAT",NA,NA
"2717","numerals-maxi1236-1-eight-1","numerals-maxi1236-1","Chan2019","eight","8","tã́tɔ̃̀","tato","( 5 + 3 )","FALSE","5”+3","EAT",NA,NA
"2718","numerals-maxi1236-1-nine-1","numerals-maxi1236-1","Chan2019","nine","9","tɛ̃ɛ̃nɛ̀","teene","( 5 + 5 )","FALSE","5’+4","EAT",NA,NA
"2719","numerals-maxi1236-1-ten-1","numerals-maxi1236-1","Chan2019","ten","10","òwó","owo","","FALSE","10","EAT",NA,NA
"2720","numerals-maxi1236-1-eleven-1","numerals-maxi1236-1","Chan2019","eleven","11","òwókúk͡pó","owokukpo","","FALSE","10+1","EAT",NA,NA
"2721","numerals-maxi1236-1-twelve-1","numerals-maxi1236-1","Chan2019","twelve","12","òwòkówè","owokowe","","FALSE","10+2","EAT",NA,NA
"2722","numerals-maxi1236-1-thirteen-1","numerals-maxi1236-1","Chan2019","thirteen","13","òwòkótɔ̃̀","owokoto","","FALSE","10+3","EAT",NA,NA
"2723","numerals-maxi1236-1-fourteen-1","numerals-maxi1236-1","Chan2019","fourteen","14","òwóénɛ̀","owoene","","FALSE","10+4","EAT",NA,NA
"2724","numerals-maxi1236-1-fifteen-1","numerals-maxi1236-1","Chan2019","fifteen","15","àfɔ̀tɔ̃́","afoto","(litː 'foot x 3 ')","FALSE","15","EAT","5·3",NA
"2725","numerals-maxi1236-1-sixteen-1","numerals-maxi1236-1","Chan2019","sixteen","16","àfɔ̀tɔ̃ŋkúk͡pó","afotongkukpo","( 15 + 1 )","FALSE","15+1","EAT",NA,NA
"2726","numerals-maxi1236-1-seventeen-1","numerals-maxi1236-1","Chan2019","seventeen","17","àfɔ̀tɔ̃ŋkówè","afotongkowe","( 15 + 2 )","FALSE","15+2","EAT",NA,NA
"2727","numerals-maxi1236-1-eighteen-1","numerals-maxi1236-1","Chan2019","eighteen","18","àfɔ̀tɔ̃ŋkótɔ̃","afotongkoto","( 15 + 3 )","FALSE","15+3","EAT",NA,NA
"2728","numerals-maxi1236-1-nineteen-1","numerals-maxi1236-1","Chan2019","nineteen","19","àfɔ̀tɔ̃ŋkúènɛ̀","afotongkuene","( 15 + 4 )","FALSE","15+4","EAT",NA,NA
"2729","numerals-maxi1236-1-twenty-1","numerals-maxi1236-1","Chan2019","twenty","20","ko","ko","","FALSE","20","EAT",NA,NA
"2730","numerals-maxi1236-1-twentyone-1","numerals-maxi1236-1","Chan2019","twentyone","21","koŋkúk͡pó","kongkukpo","","FALSE","20+1","EAT",NA,NA
"2731","numerals-maxi1236-1-twentytwo-1","numerals-maxi1236-1","Chan2019","twentytwo","22","koŋkówè","kongkowe","","FALSE","20+2","EAT",NA,NA
"2732","numerals-maxi1236-1-twentythree-1","numerals-maxi1236-1","Chan2019","twentythree","23","koŋkɔ́tɔ̃̀","kongkoto","","FALSE","20+3","EAT",NA,NA
"2733","numerals-maxi1236-1-twentyfour-1","numerals-maxi1236-1","Chan2019","twentyfour","24","koŋkúènɛ̀","kongkuene","","FALSE","20+4","EAT",NA,NA
"2734","numerals-maxi1236-1-twentyfive-1","numerals-maxi1236-1","Chan2019","twentyfive","25","koatɔ̃́","koato","","FALSE","20+5","EAT",NA,NA
"2735","numerals-maxi1236-1-twentysix-1","numerals-maxi1236-1","Chan2019","twentysix","26","koatɔ̃́ŋkúk͡pó","koatongkukpo","( 20 + 5 + 1 )","FALSE","20+5+1","EAT",NA,NA
"2736","numerals-maxi1236-1-twentyseven-1","numerals-maxi1236-1","Chan2019","twentyseven","27","koatɔ̃́ŋkówè","koatongkowe","( 20 + 5 + 2 )","FALSE","20+5+2","EAT",NA,NA
"2737","numerals-maxi1236-1-twentyeight-1","numerals-maxi1236-1","Chan2019","twentyeight","28","koatɔ̃́ŋkótɔ̃̀","koatongkoto","( 20 + 5 + 3 )","FALSE","20+5+3","EAT",NA,NA
"2738","numerals-maxi1236-1-twentynine-1","numerals-maxi1236-1","Chan2019","twentynine","29","koatɔ̃́ŋkúènɛ́","koatongkuene","( 20 + 5 + 4 )","FALSE","20+5+4","EAT",NA,NA
"2739","numerals-maxi1236-1-thirty-1","numerals-maxi1236-1","Chan2019","thirty","30","ɡ͡bã̀","gba","","FALSE","30","EAT",NA,NA
"2740","numerals-maxi1236-1-forty-1","numerals-maxi1236-1","Chan2019","forty","40","kãɖé","kade","","FALSE","40·1","EAT",NA,NA
"2741","numerals-maxi1236-1-fifty-1","numerals-maxi1236-1","Chan2019","fifty","50","kãɖéòwó","kadeowo","( 40 + 10 )","FALSE","(40·1)+10","EAT",NA,NA
"2742","numerals-maxi1236-1-sixty-1","numerals-maxi1236-1","Chan2019","sixty","60","kãɖéko","kadeko","( 40 + 20 )","FALSE","(40·1)+20","EAT",NA,NA
"2743","numerals-maxi1236-1-seventy-1","numerals-maxi1236-1","Chan2019","seventy","70","kãɖéɡ͡bã̀","kadegba","( 40 + 30 )","FALSE","(40·1)+30","EAT",NA,NA
"2744","numerals-maxi1236-1-eighty-1","numerals-maxi1236-1","Chan2019","eighty","80","kãwè","kawe","( 40 x 2 )","FALSE","40·2","EAT",NA,NA
"2745","numerals-maxi1236-1-ninety-1","numerals-maxi1236-1","Chan2019","ninety","90","kãwèwòó","kawewoo","( 40 x 2 + 10 )","FALSE","(40·2)+10","EAT",NA,NA
"2746","numerals-maxi1236-1-hundred-1","numerals-maxi1236-1","Chan2019","hundred","100","alɔfá","alofa","","FALSE","100","EAT",NA,NA
"2747","numerals-maxi1236-1-twohundred-1","numerals-maxi1236-1","Chan2019","twohundred","200","afɔfáwè","afofawe","( 100 x 2 )","FALSE","100·2","EAT",NA,NA
"2748","numerals-maxi1236-1-thousand-1","numerals-maxi1236-1","Chan2019","thousand","1000","ak͡poŋk͡pó","akpongkpo","( litː ''bag x 1'' )","FALSE","1000·1’","EAT",NA,NA
"2749","numerals-maxi1236-1-twothousand-1","numerals-maxi1236-1","Chan2019","twothousand","2000","ak͡powè","akpowe","( litː ''2 bags'' )","FALSE","100·2","EAT",NA,NA
"2750","numerals-mbay1241-1-one-1","numerals-mbay1241-1","Chan2019","one","1","kə́rā","kara","","FALSE","1","EAT",NA,NA
"2751","numerals-mbay1241-1-two-1","numerals-mbay1241-1","Chan2019","two","2","jōó","joo","","FALSE","2","EAT",NA,NA
"2752","numerals-mbay1241-1-three-1","numerals-mbay1241-1","Chan2019","three","3","mə̀tá","mata","","FALSE","3","EAT",NA,NA
"2753","numerals-mbay1241-1-four-1","numerals-mbay1241-1","Chan2019","four","4","sɔ̄ɔ́","soo","","FALSE","4","EAT",NA,NA
"2754","numerals-mbay1241-1-five-1","numerals-mbay1241-1","Chan2019","five","5","mḭ̄́ḭ","mii","","FALSE","5","EAT",NA,NA
"2755","numerals-mbay1241-1-six-1","numerals-mbay1241-1","Chan2019","six","6","kə́-bɔ̀y-dètə́","kaboydeta","","FALSE","6","EAT",NA,"check: composite six insufficient data to determine constituents"
"2756","numerals-mbay1241-1-seven-1","numerals-mbay1241-1","Chan2019","seven","7","tènə̀-mə̀tá","tenamata","( 5 + 1 )","FALSE","4'+3","EAT",NA,NA
"2757","numerals-mbay1241-1-eight-1","numerals-mbay1241-1","Chan2019","eight","8","jī-jōó","jijoo","( 10 - 2 )","FALSE","10-2{?}","EAT",NA,NA
"2758","numerals-mbay1241-1-nine-1","numerals-mbay1241-1","Chan2019","nine","9","jī-kə́rā","jikara","( 10 - 1 )","FALSE","10-1{?}","EAT",NA,NA
"2759","numerals-mbay1241-1-ten-1","numerals-mbay1241-1","Chan2019","ten","10","kə̀lá","kala","","FALSE","10","EAT",NA,NA
"2760","numerals-mbay1241-1-eleven-1","numerals-mbay1241-1","Chan2019","eleven","11","kə̀lá-ɡìdə̀-kə̀-kə́rā","kalagidakakara","","FALSE","10'+{LIG}1","EAT",NA,NA
"2761","numerals-mbay1241-1-twelve-1","numerals-mbay1241-1","Chan2019","twelve","12","kə̀lá-ɡìdə̀-kə̀-jōó","kalagidakajoo","","FALSE","10'+{LIG}2","EAT",NA,NA
"2762","numerals-mbay1241-1-thirteen-1","numerals-mbay1241-1","Chan2019","thirteen","13","kə̀lá-ɡìdə̀-kə̀-mə̀tá","kalagidakamata","","FALSE","10'+{LIG}3","EAT",NA,NA
"2763","numerals-mbay1241-1-fourteen-1","numerals-mbay1241-1","Chan2019","fourteen","14","kə̀lá-ɡìdə̀-kə̀-sɔ̄ɔ́","kalagidakasoo","","FALSE","10'+{LIG}4","EAT",NA,NA
"2764","numerals-mbay1241-1-fifteen-1","numerals-mbay1241-1","Chan2019","fifteen","15","kə̀lá-ɡìdə̀-kə̀-mḭ̄́ḭ","kalagidakamii","","FALSE","10'+{LIG}5","EAT",NA,NA
"2765","numerals-mbay1241-1-sixteen-1","numerals-mbay1241-1","Chan2019","sixteen","16","kə̀lá-ɡìdə̀-kə̀-kə́-bɔ̀y-dètə́","kalagidakakaboydeta","","FALSE","10'+{LIG}6{?}","EAT",NA,NA
"2766","numerals-mbay1241-1-seventeen-1","numerals-mbay1241-1","Chan2019","seventeen","17","kə̀lá-ɡìdə̀-kə̀-tènə̀-mə̀tá","kalagidakatenamata","","FALSE","10'+{LIG}4'+3","EAT",NA,NA
"2767","numerals-mbay1241-1-eighteen-1","numerals-mbay1241-1","Chan2019","eighteen","18","kə̀lá-ɡìdə̀-kə̀-jī-jōó","kalagidakajijoo","","FALSE","10'+{LIG}10-2","EAT",NA,NA
"2768","numerals-mbay1241-1-nineteen-1","numerals-mbay1241-1","Chan2019","nineteen","19","kə̀lá-ɡìdə̀-kə̀-jī-kə́rā","kalagidakajikara","","FALSE","10'+{LIG}10-1","EAT",NA,NA
"2769","numerals-mbay1241-1-twenty-1","numerals-mbay1241-1","Chan2019","twenty","20","dɔ̀-jōó","dojoo","","FALSE","10”·2","EAT",NA,NA
"2770","numerals-mbay1241-1-twentyone-1","numerals-mbay1241-1","Chan2019","twentyone","21","dɔ̀-jōó-ɡìdə̀-kə̀-kə́rā","dojoogidakakara","","FALSE","(10”·2)+1","EAT",NA,NA
"2771","numerals-mbay1241-1-twentytwo-1","numerals-mbay1241-1","Chan2019","twentytwo","22","dɔ̀-jōó-ɡìdə̀-kə̀-jōó","dojoogidakajoo","","FALSE","(10”·2)+2","EAT",NA,NA
"2772","numerals-mbay1241-1-twentythree-1","numerals-mbay1241-1","Chan2019","twentythree","23","dɔ̀-jōó-ɡìdə̀-kə̀-mə̀tá","dojoogidakamata","","FALSE","(10”·2)+3","EAT",NA,NA
"2773","numerals-mbay1241-1-twentyfour-1","numerals-mbay1241-1","Chan2019","twentyfour","24","dɔ̀-jōó-ɡìdə̀-kə̀-sɔ̄ɔ́","dojoogidakasoo","","FALSE","(10”·2)+4","EAT",NA,NA
"2774","numerals-mbay1241-1-twentyfive-1","numerals-mbay1241-1","Chan2019","twentyfive","25","dɔ̀-jōó-ɡìdə̀-kə̀-mḭ̄́ḭ","dojoogidakamii","","FALSE","(10”·2)+5","EAT",NA,NA
"2775","numerals-mbay1241-1-twentysix-1","numerals-mbay1241-1","Chan2019","twentysix","26","dɔ̀-jōó-ɡìdə̀-kə̀-kə́-bɔ̀y-dètə́","dojoogidakakaboydeta","","FALSE","(10”·2)+6{?}","EAT",NA,NA
"2776","numerals-mbay1241-1-twentyseven-1","numerals-mbay1241-1","Chan2019","twentyseven","27","dɔ̀-jōó-ɡìdə̀-kə̀-tènə̀-mə̀tá","dojoogidakatenamata","","FALSE","(10”·2)+4'+3","EAT",NA,NA
"2777","numerals-mbay1241-1-twentyeight-1","numerals-mbay1241-1","Chan2019","twentyeight","28","dɔ̀-jōó-ɡìdə̀-kə̀-jī-jōó","dojoogidakajijoo","","FALSE","(10”·2)+10-2","EAT",NA,NA
"2778","numerals-mbay1241-1-twentynine-1","numerals-mbay1241-1","Chan2019","twentynine","29","dɔ̀-jōó-ɡìdə̀-kə̀-jī-kə́rā","dojoogidakajikara","","FALSE","(10”·2)+10-1","EAT",NA,NA
"2779","numerals-mbay1241-1-thirty-1","numerals-mbay1241-1","Chan2019","thirty","30","dɔ̀-mə̀tá","domata","","FALSE","""10""""·3""","EAT",NA,NA
"2780","numerals-mbay1241-1-forty-1","numerals-mbay1241-1","Chan2019","forty","40","dɔ̀-sɔ̄ɔ́","dosoo","","FALSE","""10""""·4""","EAT",NA,NA
"2781","numerals-mbay1241-1-fifty-1","numerals-mbay1241-1","Chan2019","fifty","50","dɔ̀-mḭ̄́ḭ","domii","","FALSE","""10""""·5""","EAT",NA,NA
"2782","numerals-mbay1241-1-sixty-1","numerals-mbay1241-1","Chan2019","sixty","60","dɔ̀-kə́-bɔ̀y-dètə́","dokaboydeta","","FALSE","""10""""·6""","EAT",NA,NA
"2783","numerals-mbay1241-1-seventy-1","numerals-mbay1241-1","Chan2019","seventy","70","dɔ̀-tènə̀-mə̀tá","dotenamata","","FALSE","""10""""·(4’+3)""","EAT",NA,NA
"2784","numerals-mbay1241-1-eighty-1","numerals-mbay1241-1","Chan2019","eighty","80","dɔ̀-jī-jōó","dojijoo","","FALSE","""10""""·(10-2)""","EAT",NA,NA
"2785","numerals-mbay1241-1-ninety-1","numerals-mbay1241-1","Chan2019","ninety","90","dɔ̀-jī-kə́rā","dojikara","","FALSE","""10""""·(10-1)""","EAT",NA,NA
"2786","numerals-mbay1241-1-hundred-1","numerals-mbay1241-1","Chan2019","hundred","100","ɓúu","buu","","FALSE","100","EAT",NA,NA
"2787","numerals-mbay1241-1-twohundred-1","numerals-mbay1241-1","Chan2019","twohundred","200","ɓúu jōó","buujoo","","FALSE","100·2","EAT",NA,NA
"2788","numerals-mbay1241-1-thousand-1","numerals-mbay1241-1","Chan2019","thousand","1000","dūbə́","duba","","FALSE","1000","EAT",NA,NA
"2789","numerals-mbay1241-1-twothousand-1","numerals-mbay1241-1","Chan2019","twothousand","2000","dūbə́-djōó","dubadjoo","","FALSE","1000·2","EAT",NA,NA
"2790","numerals-mbow1246-1-one-1","numerals-mbow1246-1","Chan2019","one","1","kamweya","kamweya","","FALSE","1","EAT",NA,NA
"2791","numerals-mbow1246-1-two-1","numerals-mbow1246-1","Chan2019","two","2","tuili","tuili","","FALSE","2","EAT",NA,NA
"2792","numerals-mbow1246-1-three-1","numerals-mbow1246-1","Chan2019","three","3","tuñatu","tunatu","","FALSE","3","EAT",NA,NA
"2793","numerals-mbow1246-1-four-1","numerals-mbow1246-1","Chan2019","four","4","tune","tune","","FALSE","4","EAT",NA,NA
"2794","numerals-mbow1246-1-five-1","numerals-mbow1246-1","Chan2019","five","5","mutanu","mutanu","","FALSE","5","EAT",NA,NA
"2795","numerals-mbow1246-1-six-1","numerals-mbow1246-1","Chan2019","six","6","mutanu ni kamweya","mutanunikamweya","( 5 + 1 )","FALSE","5+{and}1","EAT",NA,NA
"2796","numerals-mbow1246-1-seven-1","numerals-mbow1246-1","Chan2019","seven","7","mutanu ni tuili","mutanunituili","( 5 + 2 )","FALSE","5+{and}2","EAT",NA,NA
