"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"1502",157857,"eton1253-1-7-1","eton1253-1",NA,"7",NA,"zàŋ͡mál","zàŋ͡mál",NA,NA,"7","zang = 5? gba=2?","x + 2?","numerals-eton1253-1.csv","EAT","7","7","7"
"1503",157858,"eton1253-1-8-1","eton1253-1",NA,"8",NA,"ŋ͡màm","ŋ͡màm",NA,NA,"8",NA,"8?","numerals-eton1253-1.csv","EAT","8","8","8"
"1504",157859,"eton1253-1-9-1","eton1253-1",NA,"9",NA,"ìbǔl","ìbǔl",NA,NA,"{CL?}9",NA,"{CL}9","numerals-eton1253-1.csv","EAT","9","9","9"
"1505",157860,"eton1253-1-9-2","eton1253-1",NA,"9",NA,"ìbùù","ìbùù",NA,NA,"{CL?}9′",NA,"{CL}9’","numerals-eton1253-1.csv","EAT","9′","9","9"
"1506",157861,"eton1253-1-10-1","eton1253-1",NA,"10",NA,"è-wóm","è-wóm",NA,NA,"{CL}10",NA,"10","numerals-eton1253-1.csv","EAT","10","10","10"
"1507",157862,"eton1253-1-11-1","eton1253-1",NA,"11",NA,"è-wóm èèy m̀-mwáɡ","è-wóm èèy m̀-mwáɡ",NA,NA,"{CL}10+{+}{CL′}1",NA,"10+1","numerals-eton1253-1.csv","EAT","10+1","10+1","10+1"
"1508",157863,"eton1253-1-12-1","eton1253-1",NA,"12",NA,"è-wóm èèy bə̀-ꜜbá","è-wóm èèy bə̀-ꜜbá",NA,NA,"{CL}10+{+}{CL″}2",NA,"10+2","numerals-eton1253-1.csv","EAT","10+2","10+2","10+2"
"1509",157864,"eton1253-1-13-1","eton1253-1",NA,"13",NA,"è-wóm èèy bə̀-láá","è-wóm èèy bə̀-láá",NA,NA,"{CL}10+{+}{CL″}3",NA,"10+3","numerals-eton1253-1.csv","EAT","10+3","10+3","10+3"
"1510",157865,"eton1253-1-14-1","eton1253-1",NA,"14",NA,"è-wóm èèy bə̀-nà","è-wóm èèy bə̀-nà",NA,NA,"{CL}10+{+}{CL″}4",NA,"10+4","numerals-eton1253-1.csv","EAT","10+4","10+4","10+4"
"1511",157866,"eton1253-1-15-1","eton1253-1",NA,"15",NA,"è-wóm èèy bə̀-tán","è-wóm èèy bə̀-tán",NA,NA,"{CL}10+{+}{CL″}5′",NA,"10+5","numerals-eton1253-1.csv","EAT","10+5′","10+5","10+5"
"1512",157867,"eton1253-1-16-1","eton1253-1",NA,"16",NA,"è-wóm èèy bə̀-sâmì","è-wóm èèy bə̀-sâmì",NA,NA,"{CL}10+{+}{CL″}6",NA,"10+6","numerals-eton1253-1.csv","EAT","10+6","10+6","10+6"
"1513",157868,"eton1253-1-17-1","eton1253-1",NA,"17",NA,"è-wóm èèy zàŋ͡mál","è-wóm èèy zàŋ͡mál",NA,NA,"{CL}10+{+}{CL″}7",NA,"10+7","numerals-eton1253-1.csv","EAT","10+7","10+7","10+7"
"1514",157869,"eton1253-1-18-1","eton1253-1",NA,"18",NA,"è-wóm èèy ŋ͡màm","è-wóm èèy ŋ͡màm",NA,NA,"{CL}10+{+}{CL″}8",NA,"10+8","numerals-eton1253-1.csv","EAT","10+8","10+8","10+8"
"1515",157870,"eton1253-1-19-1","eton1253-1",NA,"19",NA,"è-wóm èèy ìbùù","è-wóm èèy ìbùù",NA,NA,"{CL}10+{+}{CL″}9",NA,"10+9","numerals-eton1253-1.csv","EAT","10+9","10+9","10+9"
"1516",157871,"eton1253-1-20-1","eton1253-1",NA,"20",NA,"mə̀-wóm bá","mə̀-wóm bá",NA,NA,"{CL‴}10⋅2",NA,"10·2","numerals-eton1253-1.csv","EAT","10⋅2","10⋅2","abs(10*2)"
"1517",157872,"eton1253-1-21-1","eton1253-1",NA,"21",NA,"mə̀-wóm bá èèy mwáɡ","mə̀-wóm bá èèy mwáɡ",NA,NA,"({CL‴}10⋅2)+{+}{CL″}1",NA,"(10·2)+1","numerals-eton1253-1.csv","EAT","(10⋅2)+1","(10⋅2)+1","abs(abs(10*2))+1"
"1518",157873,"eton1253-1-22-1","eton1253-1",NA,"22",NA,"mə̀-wóm bá èèy bə́-ꜜbá","mə̀-wóm bá èèy bə́-ꜜbá",NA,NA,"({CL‴}10⋅2)+{+}{CL″}2",NA,"(10·2)+2","numerals-eton1253-1.csv","EAT","(10⋅2)+2","(10⋅2)+2","abs(abs(10*2))+2"
"1519",157874,"eton1253-1-23-1","eton1253-1",NA,"23",NA,"mə̀-wóm bá èèy bə́-láá","mə̀-wóm bá èèy bə́-láá",NA,NA,"({CL‴}10⋅2)+{+}{CL″}3",NA,"(10·2)+3","numerals-eton1253-1.csv","EAT","(10⋅2)+3","(10⋅2)+3","abs(abs(10*2))+3"
"1520",157875,"eton1253-1-24-1","eton1253-1",NA,"24",NA,"mə̀-wóm bá èèy bə́-nà","mə̀-wóm bá èèy bə́-nà",NA,NA,"({CL‴}10⋅2)+{+}{CL″}4",NA,"(10·2)+4","numerals-eton1253-1.csv","EAT","(10⋅2)+4","(10⋅2)+4","abs(abs(10*2))+4"
"1521",157876,"eton1253-1-25-1","eton1253-1",NA,"25",NA,"mə̀-wóm bá èèy bə́-tán","mə̀-wóm bá èèy bə́-tán",NA,NA,"({CL‴}10⋅2)+{+}{CL″}5′",NA,"(10·2)+5","numerals-eton1253-1.csv","EAT","(10⋅2)+5′","(10⋅2)+5","abs(abs(10*2))+5"
"1522",157877,"eton1253-1-26-1","eton1253-1",NA,"26",NA,"mə̀-wóm bá èèy bə́-sâmì","mə̀-wóm bá èèy bə́-sâmì",NA,NA,"({CL‴}10⋅2)+{+}{CL″}6",NA,"(10·2)+6","numerals-eton1253-1.csv","EAT","(10⋅2)+6","(10⋅2)+6","abs(abs(10*2))+6"
"1523",157878,"eton1253-1-27-1","eton1253-1",NA,"27",NA,"mə̀-wóm bá èèy bə́-zàŋ͡mál","mə̀-wóm bá èèy bə́-zàŋ͡mál",NA,NA,"({CL‴}10⋅2)+{+}{CL″}7",NA,"(10·2)+7","numerals-eton1253-1.csv","EAT","(10⋅2)+7","(10⋅2)+7","abs(abs(10*2))+7"
"1524",157879,"eton1253-1-28-1","eton1253-1",NA,"28",NA,"mə̀-wóm bá èèy bə́-ŋ͡màm","mə̀-wóm bá èèy bə́-ŋ͡màm",NA,NA,"({CL‴}10⋅2)+{+}{CL″}8",NA,"(10·2)+8","numerals-eton1253-1.csv","EAT","(10⋅2)+8","(10⋅2)+8","abs(abs(10*2))+8"
"1525",157880,"eton1253-1-29-1","eton1253-1",NA,"29",NA,"mə̀-wóm bá èèy bə́-ìbùù","mə̀-wóm bá èèy bə́-ìbùù",NA,NA,"({CL″′}10⋅2)+{+}{CL″?}9",NA,"(10·2)+9","numerals-eton1253-1.csv","EAT","(10⋅2)+9","(10⋅2)+9","abs(abs(10*2))+9"
"1526",157881,"eton1253-1-30-1","eton1253-1",NA,"30",NA,"mə̀-wóm láá","mə̀-wóm láá",NA,NA,"{CL″′}10⋅3",NA,"10·3","numerals-eton1253-1.csv","EAT","10⋅3","10⋅3","abs(10*3)"
"1527",157882,"eton1253-1-40-1","eton1253-1",NA,"40",NA,"mə̀-wóm nà","mə̀-wóm nà",NA,NA,"{CL″′}10⋅4",NA,"10·4","numerals-eton1253-1.csv","EAT","10⋅4","10⋅4","abs(10*4)"
"1528",157883,"eton1253-1-50-1","eton1253-1",NA,"50",NA,"mə̀-wóm tán","mə̀-wóm tán",NA,NA,"{CL‴}10⋅5′",NA,"10·5","numerals-eton1253-1.csv","EAT","10⋅5′","10⋅5","abs(10*5)"
"1529",157884,"eton1253-1-60-1","eton1253-1",NA,"60",NA,"mə̀-wóm sâmnì","mə̀-wóm sâmnì",NA,NA,"{CL‴}10⋅6″",NA,"10·6","numerals-eton1253-1.csv","EAT","10⋅6″","10⋅6","abs(10*6)"
"1530",157885,"eton1253-1-70-1","eton1253-1",NA,"70",NA,"mə̀-wóm zàŋ͡mál","mə̀-wóm zàŋ͡mál",NA,NA,"{CL″′}10⋅7",NA,"10·7","numerals-eton1253-1.csv","EAT","10⋅7","10⋅7","abs(10*7)"
"1531",157886,"eton1253-1-80-1","eton1253-1",NA,"80",NA,"mə̀-wóm ŋ͡màm","mə̀-wóm ŋ͡màm",NA,NA,"{CL″′}10⋅8",NA,"10·8","numerals-eton1253-1.csv","EAT","10⋅8","10⋅8","abs(10*8)"
"1532",157887,"eton1253-1-90-1","eton1253-1",NA,"90",NA,"mə̀-wóm ìbùù","mə̀-wóm ìbùù",NA,NA,"{CL″′}10⋅9",NA,"10·9","numerals-eton1253-1.csv","EAT","10⋅9","10⋅9","abs(10*9)"
"1533",157888,"eton1253-1-100-1","eton1253-1",NA,"100",NA,"ǹ-tɛ̀d","ǹ-tɛ̀d",NA,NA,"{CL⁗}100",NA,"100","numerals-eton1253-1.csv","EAT","100","100","100"
"1534",157889,"eton1253-1-200-1","eton1253-1",NA,"200",NA,"mì-ntɛ̀d mí-bá","mì-ntɛ̀d mí-bá",NA,NA,"{CL⁗}100",NA,"100·2","numerals-eton1253-1.csv","EAT","100","100","100"
"1535",157890,"eton1253-1-1000-1","eton1253-1",NA,"1000",NA,"twáɡsîn","twáɡsîn",NA,NA,"1000",NA,"1000","numerals-eton1253-1.csv","EAT","1000","1000","1000"
"1536",157891,"eton1253-1-2000-1","eton1253-1",NA,"2000",NA,"twáɡsîn í-bá","twáɡsîn í-bá",NA,NA,"1000⋅{CL}2",NA,"1000·2","numerals-eton1253-1.csv","EAT","1000⋅2","1000⋅2","abs(1000*2)"
"1537",157933,"ewon1239-1-1-1","ewon1239-1",NA,"1",NA,"fɔ́ɡ","fɔ́ɡ",NA,NA,"1",NA,"1","numerals-ewon1239-1.csv","EAT","1","1","1"
"1538",157934,"ewon1239-1-2-1","ewon1239-1",NA,"2",NA,"bɛ̀","bɛ̀",NA,NA,"2",NA,"2","numerals-ewon1239-1.csv","EAT","2","2","2"
"1539",157935,"ewon1239-1-3-1","ewon1239-1",NA,"3",NA,"lɛ́","lɛ́",NA,NA,"3",NA,"3","numerals-ewon1239-1.csv","EAT","3","3","3"
"1540",157936,"ewon1239-1-4-1","ewon1239-1",NA,"4",NA,"ɲì","ɲì",NA,NA,"4",NA,"4","numerals-ewon1239-1.csv","EAT","4","4","4"
"1541",157937,"ewon1239-1-5-1","ewon1239-1",NA,"5",NA,"tán","tán",NA,NA,"5",NA,"5","numerals-ewon1239-1.csv","EAT","5","5","5"
"1542",157938,"ewon1239-1-6-1","ewon1239-1",NA,"6",NA,"sàmàn","sàmàn",NA,NA,"6",NA,"6","numerals-ewon1239-1.csv","EAT","6","6","6"
"1543",157939,"ewon1239-1-7-1","ewon1239-1",NA,"7",NA,"zàmɡ͡bá","zàmɡ͡bá",NA,NA,"7","zamg = 5","x + 2?","numerals-ewon1239-1.csv","EAT","7","7","7"
"1544",157940,"ewon1239-1-8-1","ewon1239-1",NA,"8",NA,"m̀mwòm","m̀mwòm",NA,NA,"8",NA,"8","numerals-ewon1239-1.csv","EAT","8","8","8"
"1545",157941,"ewon1239-1-9-1","ewon1239-1",NA,"9",NA,"ibu","ibu",NA,NA,"9",NA,"9?","numerals-ewon1239-1.csv","EAT","9","9","9"
"1546",157942,"ewon1239-1-10-1","ewon1239-1",NA,"10",NA,"àwóm","àwóm",NA,NA,"10","a - CL for 10 which changes to ‘me’ in subsequent crowns - 20 ff with agreement markers on multiplicands","10","numerals-ewon1239-1.csv","EAT","10","10","10"
"1547",157943,"ewon1239-1-11-1","ewon1239-1",NA,"11",NA,"àwóm è mbɔ́ɡ","àwóm è mbɔ́ɡ",NA,NA,"10+{+}1",NA,"10+1","numerals-ewon1239-1.csv","EAT","10+1","10+1","10+1"
"1548",157944,"ewon1239-1-12-1","ewon1239-1",NA,"12",NA,"àwóm è bɛ̀","àwóm è bɛ̀",NA,NA,"10+{+}2",NA,"10+2","numerals-ewon1239-1.csv","EAT","10+2","10+2","10+2"
"1549",157945,"ewon1239-1-13-1","ewon1239-1",NA,"13",NA,"àwóm è lɛ́","àwóm è lɛ́",NA,NA,"10+{+}3",NA,"10+3","numerals-ewon1239-1.csv","EAT","10+3","10+3","10+3"
"1550",157946,"ewon1239-1-14-1","ewon1239-1",NA,"14",NA,"àwóm è ɲì","àwóm è ɲì",NA,NA,"10+{+}4",NA,"10+4","numerals-ewon1239-1.csv","EAT","10+4","10+4","10+4"
"1551",157947,"ewon1239-1-15-1","ewon1239-1",NA,"15",NA,"àwóm è tán","àwóm è tán",NA,NA,"10+{+}5",NA,"10+5","numerals-ewon1239-1.csv","EAT","10+5","10+5","10+5"
"1552",157948,"ewon1239-1-16-1","ewon1239-1",NA,"16",NA,"àwóm è sàmàn","àwóm è sàmàn",NA,NA,"10+{+}6",NA,"10+6","numerals-ewon1239-1.csv","EAT","10+6","10+6","10+6"
"1553",157949,"ewon1239-1-17-1","ewon1239-1",NA,"17",NA,"àwóm è zàmɡ͡bá","àwóm è zàmɡ͡bá",NA,NA,"10+{+}7",NA,"10+7","numerals-ewon1239-1.csv","EAT","10+7","10+7","10+7"
"1554",157950,"ewon1239-1-18-1","ewon1239-1",NA,"18",NA,"àwóm è m̀mwòm","àwóm è m̀mwòm",NA,NA,"10+{+}8",NA,"10+8","numerals-ewon1239-1.csv","EAT","10+8","10+8","10+8"
"1555",157951,"ewon1239-1-19-1","ewon1239-1",NA,"19",NA,"àwóm è ìbu","àwóm è ìbu",NA,NA,"10+{+}9",NA,"10+9","numerals-ewon1239-1.csv","EAT","10+9","10+9","10+9"
"1556",157952,"ewon1239-1-20-1","ewon1239-1",NA,"20",NA,"mə̀wóm mə́bɛ","mə̀wóm mə́bɛ",NA,NA,"{CL}10⋅{CL′}2",NA,"10·2","numerals-ewon1239-1.csv","EAT","10⋅2","10⋅2","abs(10*2)"
"1557",157953,"ewon1239-1-21-1","ewon1239-1",NA,"21",NA,"mə̀wóm mə́bɛ è mbɔ́ɡ","mə̀wóm mə́bɛ è mbɔ́ɡ",NA,NA,"({CL}10⋅{CL′}2)+{+}1",NA,"(10·2)+1","numerals-ewon1239-1.csv","EAT","(10⋅2)+1","(10⋅2)+1","abs(abs(10*2))+1"
"1558",157954,"ewon1239-1-22-1","ewon1239-1",NA,"22",NA,"mə̀wóm mə́bɛ è bɛ̀","mə̀wóm mə́bɛ è bɛ̀",NA,NA,"({CL}10⋅{CL′}2)+{+}2",NA,"(10·2)+2","numerals-ewon1239-1.csv","EAT","(10⋅2)+2","(10⋅2)+2","abs(abs(10*2))+2"
"1559",157955,"ewon1239-1-23-1","ewon1239-1",NA,"23",NA,"mə̀wóm mə́bɛ è lɛ́","mə̀wóm mə́bɛ è lɛ́",NA,NA,"({CL}10⋅{CL′}2)+{+}3",NA,"(10·2)+3","numerals-ewon1239-1.csv","EAT","(10⋅2)+3","(10⋅2)+3","abs(abs(10*2))+3"
"1560",157956,"ewon1239-1-24-1","ewon1239-1",NA,"24",NA,"mə̀wóm mə́bɛ è ɲì","mə̀wóm mə́bɛ è ɲì",NA,NA,"({CL}10⋅{CL′}2)+{+}4",NA,"(10·2)+4","numerals-ewon1239-1.csv","EAT","(10⋅2)+4","(10⋅2)+4","abs(abs(10*2))+4"
"1561",157957,"ewon1239-1-25-1","ewon1239-1",NA,"25",NA,"mə̀wóm mə́bɛ è tán","mə̀wóm mə́bɛ è tán",NA,NA,"({CL}10⋅{CL′}2)+{+}5",NA,"(10·2)+5","numerals-ewon1239-1.csv","EAT","(10⋅2)+5","(10⋅2)+5","abs(abs(10*2))+5"
"1562",157958,"ewon1239-1-26-1","ewon1239-1",NA,"26",NA,"mə̀wóm mə́bɛ è sàmàn","mə̀wóm mə́bɛ è sàmàn",NA,NA,"({CL}10⋅{CL′}2)+{+}6",NA,"(10·2)+6","numerals-ewon1239-1.csv","EAT","(10⋅2)+6","(10⋅2)+6","abs(abs(10*2))+6"
"1563",157959,"ewon1239-1-27-1","ewon1239-1",NA,"27",NA,"mə̀wóm mə́bɛ è zàmɡ͡bá","mə̀wóm mə́bɛ è zàmɡ͡bá",NA,NA,"({CL}10⋅{CL′}2)+{+}7",NA,"(10·2)+7","numerals-ewon1239-1.csv","EAT","(10⋅2)+7","(10⋅2)+7","abs(abs(10*2))+7"
"1564",157960,"ewon1239-1-28-1","ewon1239-1",NA,"28",NA,"mə̀wóm mə́bɛ è m̀mwòm","mə̀wóm mə́bɛ è m̀mwòm",NA,NA,"({CL}10⋅{CL′}2)+{+}8",NA,"(10·2)+8","numerals-ewon1239-1.csv","EAT","(10⋅2)+8","(10⋅2)+8","abs(abs(10*2))+8"
"1565",157961,"ewon1239-1-29-1","ewon1239-1",NA,"29",NA,"mə̀wóm mə́bɛ è ìbu","mə̀wóm mə́bɛ è ìbu",NA,NA,"({CL}10⋅{CL′}2)+{+}9",NA,"(10·2)+9","numerals-ewon1239-1.csv","EAT","(10⋅2)+9","(10⋅2)+9","abs(abs(10*2))+9"
"1566",157962,"ewon1239-1-30-1","ewon1239-1",NA,"30",NA,"mə̀wóm mə́lɛ́","mə̀wóm mə́lɛ́",NA,NA,"{CL}10⋅{CL′}3",NA,"10·3","numerals-ewon1239-1.csv","EAT","10⋅3","10⋅3","abs(10*3)"
"1567",157963,"ewon1239-1-40-1","ewon1239-1",NA,"40",NA,"mə̀wóm mə́ɲì","mə̀wóm mə́ɲì",NA,NA,"{CL}10⋅{CL′}4",NA,"10·4","numerals-ewon1239-1.csv","EAT","10⋅4","10⋅4","abs(10*4)"
"1568",157964,"ewon1239-1-50-1","ewon1239-1",NA,"50",NA,"mə̀wóm mə́tán","mə̀wóm mə́tán",NA,NA,"{CL}10⋅{CL′}5",NA,"10·5","numerals-ewon1239-1.csv","EAT","10⋅5","10⋅5","abs(10*5)"
"1569",157965,"ewon1239-1-60-1","ewon1239-1",NA,"60",NA,"mə̀wóm sàmàn","mə̀wóm sàmàn",NA,NA,"{CL}10⋅{CL′}6",NA,"10·6","numerals-ewon1239-1.csv","EAT","10⋅6","10⋅6","abs(10*6)"
"1570",157966,"ewon1239-1-70-1","ewon1239-1",NA,"70",NA,"mə̀wóm zàmɡ͡bá","mə̀wóm zàmɡ͡bá",NA,NA,"{CL}10⋅7",NA,"10·7","numerals-ewon1239-1.csv","EAT","10⋅7","10⋅7","abs(10*7)"
"1571",157967,"ewon1239-1-80-1","ewon1239-1",NA,"80",NA,"mə̀wóm m̀mwòm","mə̀wóm m̀mwòm",NA,NA,"{CL}10⋅8",NA,"10·8","numerals-ewon1239-1.csv","EAT","10⋅8","10⋅8","abs(10*8)"
"1572",157968,"ewon1239-1-90-1","ewon1239-1",NA,"90",NA,"mə̀wóm é-būn","mə̀wóm é-būn",NA,NA,"{CL}10⋅9",NA,"10·9","numerals-ewon1239-1.csv","EAT","10⋅9","10⋅9","abs(10*9)"
"1573",157969,"ewon1239-1-100-1","ewon1239-1",NA,"100",NA,"ntɛ̀d","ntɛ̀d",NA,NA,"100",NA,"100","numerals-ewon1239-1.csv","EAT","100","100","100"
"1574",157970,"ewon1239-1-200-1","ewon1239-1",NA,"200",NA,"mìntɛ̀d míbɛ","mìntɛ̀d míbɛ",NA,NA,"{CL′}100⋅{CL}2",NA,"100·2","numerals-ewon1239-1.csv","EAT","100⋅2","100⋅2","abs(100*2)"
"1575",157971,"ewon1239-1-1000-1","ewon1239-1",NA,"1000",NA,"tɔ́ɡsìn","tɔ́ɡsìn",NA,NA,"100",NA,"1000","numerals-ewon1239-1.csv","EAT","100","100","100"
"1576",157972,"ewon1239-1-2000-1","ewon1239-1",NA,"2000",NA,"tɔ́ɡsìn í bɛ","tɔ́ɡsìn í bɛ",NA,NA,"1000⋅{CL″?}2",NA,NA,"numerals-ewon1239-1.csv","EAT","1000⋅2","1000⋅2","abs(1000*2)"
"1577",157973,"fang1246-1-1-1","fang1246-1",NA,"1",NA,"-fɔ́ɔ́k","-fɔ́ɔ́k",NA,NA,"1",NA,NA,"numerals-fang1246-1.csv","EAT","1","1","1"
"1578",157974,"fang1246-1-2-1","fang1246-1",NA,"2",NA,"-bɛ̄ɛ̄ɲ","-bɛ̄ɛ̄ɲ",NA,NA,"2",NA,NA,"numerals-fang1246-1.csv","EAT","2","2","2"
"1579",157975,"fang1246-1-3-1","fang1246-1",NA,"3",NA,"-láá","-láá",NA,NA,"3",NA,NA,"numerals-fang1246-1.csv","EAT","3","3","3"
"1580",157976,"fang1246-1-4-1","fang1246-1",NA,"4",NA,"-ɲììɲ","-ɲììɲ",NA,NA,"4",NA,NA,"numerals-fang1246-1.csv","EAT","4","4","4"
"1581",157977,"fang1246-1-5-1","fang1246-1",NA,"5",NA,"-táán","-táán",NA,NA,"5",NA,NA,"numerals-fang1246-1.csv","EAT","5","5","5"
"1582",157978,"fang1246-1-6-1","fang1246-1",NA,"6",NA,"-sàmàn","-sàmàn",NA,NA,"6","see kund1255-1",NA,"numerals-fang1246-1.csv","EAT","6","6","6"
"1583",157979,"fang1246-1-7-1","fang1246-1",NA,"7",NA,"zàŋɡ͡báá","zàŋɡ͡báá",NA,NA,"7","zang = 5? gba=2?",NA,"numerals-fang1246-1.csv","EAT","7","7","7"
"1584",157980,"fang1246-1-8-1","fang1246-1",NA,"8",NA,"mwòm","mwòm",NA,NA,"8",NA,NA,"numerals-fang1246-1.csv","EAT","8","8","8"
"1585",157981,"fang1246-1-9-1","fang1246-1",NA,"9",NA,"è-bùú","è-bùú",NA,NA,"{CL}9",NA,NA,"numerals-fang1246-1.csv","EAT","9","9","9"
"1586",157982,"fang1246-1-10-1","fang1246-1",NA,"10",NA,"à-wôm","à-wôm",NA,NA,"{CL′}10",NA,NA,"numerals-fang1246-1.csv","EAT","10","10","10"
"1587",157983,"fang1246-1-11-1","fang1246-1",NA,"11",NA,"y à fɔ́ɔ́k","y à fɔ́ɔ́k",NA,NA,"10′+1","y = 10? ten seems ellipted here?",NA,"numerals-fang1246-1.csv","EAT","10′+1","10+1","10+1"
"1588",157984,"fang1246-1-12-1","fang1246-1",NA,"12",NA,"à-wôm à bɛ̄ɛ̄ɲ","à-wôm à bɛ̄ɛ̄ɲ",NA,NA,"{CL′}10+{CL′}2","this source needs further checking: saw è-wúm bè-tsò báfé ’12’ elsewhere.",NA,"numerals-fang1246-1.csv","EAT","10+2","10+2","10+2"
"1589",157985,"fang1246-1-13-1","fang1246-1",NA,"13",NA,"à-wôm à láá","à-wôm à láá",NA,NA,"{CL′}10+{CL′}3",NA,NA,"numerals-fang1246-1.csv","EAT","10+3","10+3","10+3"
"1590",157986,"fang1246-1-14-1","fang1246-1",NA,"14",NA,"à-wôm à ɲììɲ","à-wôm à ɲììɲ",NA,NA,"{CL′}10+{CL′}4",NA,NA,"numerals-fang1246-1.csv","EAT","10+4","10+4","10+4"
"1591",157987,"fang1246-1-15-1","fang1246-1",NA,"15",NA,"à-wôm à táán","à-wôm à táán",NA,NA,"{CL′}10+{CL′}5",NA,NA,"numerals-fang1246-1.csv","EAT","10+5","10+5","10+5"
"1592",157988,"fang1246-1-16-1","fang1246-1",NA,"16",NA,"à-wôm à sàmàn","à-wôm à sàmàn",NA,NA,"{CL′}10+{CL′}6",NA,NA,"numerals-fang1246-1.csv","EAT","10+6","10+6","10+6"
"1593",157989,"fang1246-1-17-1","fang1246-1",NA,"17",NA,"à-wôm à zàŋɡ͡báá","à-wôm à zàŋɡ͡báá",NA,NA,"{CL′}10+{CL′}7",NA,NA,"numerals-fang1246-1.csv","EAT","10+7","10+7","10+7"
"1594",157990,"fang1246-1-18-1","fang1246-1",NA,"18",NA,"à-wôm à mwòm","à-wôm à mwòm",NA,NA,"{CL′}10+{CL′}8",NA,NA,"numerals-fang1246-1.csv","EAT","10+8","10+8","10+8"
"1595",157991,"fang1246-1-19-1","fang1246-1",NA,"19",NA,"à-wôm èbūū","à-wôm èbūū",NA,NA,"{CL′}10+{CL}9",NA,NA,"numerals-fang1246-1.csv","EAT","10+9","10+9","10+9"
"1596",157992,"fang1246-1-20-1","fang1246-1",NA,"20",NA,"mə̀-wó mə́ꜜbɛ́ɲ","mə̀-wó mə́ꜜbɛ́ɲ",NA,NA,"{CL″}10⋅{CL″}2′",NA,NA,"numerals-fang1246-1.csv","EAT","10⋅2′","10⋅2","abs(10*2)"
"1597",157993,"fang1246-1-21-1","fang1246-1",NA,"21",NA,"mə̀-wó mə́ꜜbɛ́ɲ à fɔ́ɔ́k","mə̀-wó mə́ꜜbɛ́ɲ à fɔ́ɔ́k",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}1",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+1","(10⋅2)+1","abs(abs(10*2))+1"
"1598",157994,"fang1246-1-22-1","fang1246-1",NA,"22",NA,"mə̀-wó mə́ꜜbɛ́ɲ à bɛ̄ɛ̄ɲ","mə̀-wó mə́ꜜbɛ́ɲ à bɛ̄ɛ̄ɲ",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}2",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+2","(10⋅2)+2","abs(abs(10*2))+2"
"1599",157995,"fang1246-1-23-1","fang1246-1",NA,"23",NA,"mə̀-wó mə́ꜜbɛ́ɲ à láá","mə̀-wó mə́ꜜbɛ́ɲ à láá",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}3",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+3","(10⋅2)+3","abs(abs(10*2))+3"
"1600",157996,"fang1246-1-24-1","fang1246-1",NA,"24",NA,"mə̀-wó mə́ꜜbɛ́ɲ à ɲììɲ","mə̀-wó mə́ꜜbɛ́ɲ à ɲììɲ",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}4",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+4","(10⋅2)+4","abs(abs(10*2))+4"
"1601",157997,"fang1246-1-25-1","fang1246-1",NA,"25",NA,"mə̀-wó mə́ꜜbɛ́ɲ à táán","mə̀-wó mə́ꜜbɛ́ɲ à táán",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}5",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+5","(10⋅2)+5","abs(abs(10*2))+5"
"1602",157998,"fang1246-1-26-1","fang1246-1",NA,"26",NA,"mə̀-wó mə́ꜜbɛ́ɲ à sàmàn","mə̀-wó mə́ꜜbɛ́ɲ à sàmàn",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}6",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+6","(10⋅2)+6","abs(abs(10*2))+6"
"1603",157999,"fang1246-1-27-1","fang1246-1",NA,"27",NA,"mə̀-wó mə́ꜜbɛ́ɲ à zàŋɡ͡báá","mə̀-wó mə́ꜜbɛ́ɲ à zàŋɡ͡báá",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}7","5+2?",NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+7","(10⋅2)+7","abs(abs(10*2))+7"
"1604",158000,"fang1246-1-28-1","fang1246-1",NA,"28",NA,"mə̀-wó mə́ꜜbɛ́ɲ à mwòm","mə̀-wó mə́ꜜbɛ́ɲ à mwòm",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}8",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+8","(10⋅2)+8","abs(abs(10*2))+8"
"1605",158001,"fang1246-1-29-1","fang1246-1",NA,"29",NA,"mə̀-wó mə́ꜜbɛ́ɲ èbùú","mə̀-wó mə́ꜜbɛ́ɲ èbùú",NA,NA,"({CL″}10⋅{CL″}2′)+{CL′}9",NA,NA,"numerals-fang1246-1.csv","EAT","(10⋅2′)+9","(10⋅2)+9","abs(abs(10*2))+9"
