Language_ID	Language_Name	Family	Glottocode	Base	Base_subsystem	Annotator	Comment
	Tatana	Western Malayo-Polynesian	tata1257	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tauade	Goilalan	taua1242	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2, 5 = 2 + 2 + x
	Taulil	Taulil-Butam	taul1251	quinary	quinary	Russell Barlow	sequential number word formation for 3; 6 = 5 + 1; senary version as well?; 5 base < Austronesian?
	Taupota	Oceanic	taup1242	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = 5 + n; alternative binary 4 (2 + 2)
	Tausug	Western Malayo-Polynesian	taus1251	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tause	Lakes Plain	taus1252	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2
	Taut Batu	Western Malayo-Polynesian	taut1234	decimal	decimal proper	Russell Barlow	10, 100 distinct
	Tauya	Madang	tauy1241	binary	binary+3	Russell Barlow	4 = 2 + 2
	Tawala	Oceanic	tawa1275	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = 5 + n
	Tawoyan	Western Malayo-Polynesian	tawo1243	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
	Taworta	Lakes Plain	tawo1244	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand, thumb
	Tboli	Western Malayo-Polynesian	tbol1240	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Teanu	Oceanic	tean1237	decimal	decimal modified	Russell Barlow	subtraction for 8, 9 (looks like ‘2 less’ and ‘1 less’) (or, simplex 8 and 9) ; 11 to 19 = 10 + n
	Tefaro	Geelvink Bay	tefa1238	quinary	quinary	Russell Barlow	6 to 9 = 5 + n (but looks possibly confused)
	Tehit	West Bird's Head	tehi1237	quinary	quinary	Russell Barlow	6 to 9 = x + n (3 and 4 < Austronesian?)
	Teiwa	Timor-Alor-Pantar	teiw1235	quinary	quinary	Russell Barlow	simplex 6; 7 to 9 = 5 + n
	Tela-Masbuar	Central Malayo-Polynesian	tela1241	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Telefol	Asmat-Awyu-Ok	tele1256	unknown	unknown	Russell Barlow	body tally (5 = thumb)
	Teluti	Central Malayo-Polynesian	telu1263	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 12 = 10 + 2
	Temuan	Western Malayo-Polynesian	temu1239	unknown	unknown	Russell Barlow	no data
	Tenggarong Kutai Malay	Western Malayo-Polynesian	teng1267	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 = 1 + x; 12 = 2 + x
	Tengger	Western Malayo-Polynesian	teng1272	decimal	decimal proper	Russell Barlow	11 to 19 = n + x
	Tenis	Oceanic	teni1244	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Teop	Oceanic	teop1238	quinary	quinary	Russell Barlow	6 to 9 = n + x
	Teor	Central Malayo-Polynesian	teor1240	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
	Terebu	Oceanic	tere1276	unknown	unknown	Russell Barlow	no data past 5
	Tereweng	Timor-Alor-Pantar	tere1277	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 7 maybe < Austronesian 7 and [10 minus] 3; 20 = 10 ⋅ 2
	Terei	South Bougainville	tere1278	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, probably 9; 10 likely < Austronesian; 11 to 19 = n + x
	Termanu	Central Malayo-Polynesian	term1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Ternate	North Halmahera	tern1247	quinary	quinary	Russell Barlow	simplex 6 and 9; 7 = x + 2, 8 = x + 3; 9 is likely < Austronesian; 11 to 19 = 10 + n
	Tesaka Malagasy	Western Malayo-Polynesian	tesa1236	decimal	decimal proper	Russell Barlow	11 = 1 + 10 or 10 + 1; 12 = 2 + 10; 30 = 3 ⋅ 10
	Tetum	Central Malayo-Polynesian	tetu1245	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tetun Dili	Central Malayo-Polynesian	tetu1246	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Te'un	Central Malayo-Polynesian	teun1241	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
	Thao	Formosan	thao1240	decimal	decimal modified	Russell Barlow	multiplication for 6 (2 ⋅ 3), multiplication for 8 (2 ⋅ 4); 11 to 19 = 10 + n
	Tiale	Oceanic	tial1239	quinary	quinary	Russell Barlow	6 = 5 + x, 7 to 9 = x + n
	Tiang	Oceanic	tian1237	quinary	quinary	Russell Barlow	sequential number word formation for 3, 4, 5; 5 contains hand; 6 to 9 = 5 + n
	Tidore	North Halmahera	tido1248	quinary	quinary	Russell Barlow	simplex 6 and 9; 7 = x + 2, 8 = x + 3; 9 is likely < Austronesian; 11 to 19 = 10 + n
	Tifal	Asmat-Awyu-Ok	tifa1245	unknown	unknown	Russell Barlow	body tally (5 = thumb)
	Tigak	Oceanic	tiga1245	quinary	quinary	Russell Barlow	sequential number word formation for 5; 5 contains hand; 6 to 9 = 5 + n
	Tii	Central Malayo-Polynesian	tiii1241	decimal	decimal proper	Russell Barlow	12 = 10 + 2; 20 = 2 ⋅ 10
	Tikopia	Oceanic	tiko1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Timbe	Finisterre-Huon	timb1251	quinary	quinary	Russell Barlow	5 = thumb only; or 5 contains hand; 6 to 9 = x + n
	Timugon Murut	Western Malayo-Polynesian	timu1262	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tinà Sambal	Western Malayo-Polynesian	tina1248	decimal	decimal proper	Russell Barlow	11 to 19 = x + n
	Tinputz	Oceanic	tinp1237	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Tiri-Mea	Oceanic	tiri1258	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Tiruray	Western Malayo-Polynesian	tiru1241	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Titan	Oceanic	tita1241	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, 9; 11 to 19 = 10 + n
	To'abaita	Oceanic	toab1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Toaripi	Eleman	toar1246	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand; quinary starting at 5; ternary elements? (6 = 3 + 3); Ray (1907:44) reports a body tally system, using the wrist as 6, but no supporting data
	Tobati	Oceanic	toba1266	quaternary	quaternary	Russell Barlow	8 = [4] ⋅ 2; or 8 = 2 ⋅ [4]; simplex 5; subtraction for 7
	Tobelo	North Halmahera	tobe1252	quinary	quinary	Russell Barlow	simplex 6 and 9; 7 = x + 2, 8 = x + 3; 9 is likely < Austronesian; 11 to 19 = 10 + n
	Tobian	Oceanic	tobi1238	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tobilung	Western Malayo-Polynesian	tobi1239	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tofanma	Namla-Tofanma	tofa1246	unknown	unknown	Russell Barlow	no data past 3
	Tokano	Kainantu-Goroka	toka1244	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 = hand one; 5 contains hand
	Tokelau	Oceanic	toke1240	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tolaki	Western Malayo-Polynesian	tola1247	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tolomako	Oceanic	tolo1255	quinary	quinary	Russell Barlow	6 = 5 + x, 7 to 9 = x + n (or 6 = 5 + x, 7 to 8 = 5 + x + n)
	Tomadino	Western Malayo-Polynesian	toma1248	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 12 = 10 + 2
	Tombulu	Western Malayo-Polynesian	tomb1243	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tombonuo	Western Malayo-Polynesian	tomb1244	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 20 = 2 ⋅ 10
	Tombelala	Western Malayo-Polynesian	tomb1245	unknown	unknown	Russell Barlow	no data
	Tomini	Western Malayo-Polynesian	tomi1243	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tomoip	Oceanic	tomo1244	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 = hand
	Tondano	Western Malayo-Polynesian	tond1251	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tonga (Tonga Islands)	Oceanic	tong1325	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tonsawang	Western Malayo-Polynesian	tons1239	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tonsea	Western Malayo-Polynesian	tons1240	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tontemboan	Western Malayo-Polynesian	tont1239	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Topoiyo	Western Malayo-Polynesian	topo1243	decimal	decimal proper	Russell Barlow	20 = 2 ⋅ 10
	Torau	Oceanic	tora1259	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Toraja-Sa'dan	Western Malayo-Polynesian	tora1261	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = 10 + n
	Aro	Nuclear Torricelli	torr1259	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand; quinary starting at 5
	Totoli	Western Malayo-Polynesian	toto1304	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Touo	Touo	touo1238	decimal	decimal proper	Russell Barlow	7 to 9 look like they may derive from 2 + x, 3 + x, 4 + x (i.e., historically quinary); 11 to 19 = n + x; or 11 to 19 = 10 + n
	Toura (Papua New Guinea)	Oceanic	tour1243	decimal	decimal modified	Russell Barlow	multiplication/addition for 6 (< [2] ⋅ 3), 8 ([2] ⋅ 4), 9 ([2] ⋅ 4 + 1); 20 = 2 ⋅ [10]; 50 = 5 ⋅ [10]
	Towei	Pauwasi	towe1240	unknown	unknown	Russell Barlow	no data past 3; but 3 may derive from x + 1 (binary?)
	Trimuris	Greater Kwerba	trim1239	binary	binary proper	Russell Barlow	3 = 2 + x; 4 = 2 ? (both have the form x + x); 5 = 2 + 2 + x ?; data for higher numerals may be confused, or may reflect counting in twos (2 = 4 = 6 = 8)
	Tringgus-Sembaan Bidayuh	Western Malayo-Polynesian	trin1271	unknown	unknown	Russell Barlow	no data
	Tring	Western Malayo-Polynesian	trin1273	decimal	decimal proper	Russell Barlow	12 = 10 + 2; 20 = 2 ⋅ 10
	Tsaukambo	Asmat-Awyu-Ok	tsak1250	unknown	unknown	Russell Barlow	body tally? (5 = thumb?; 6 = wrist?)
	Tsat	Western Malayo-Polynesian	tsat1238	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = 10 + n
	Tsimihety Malagasy	Western Malayo-Polynesian	tsim1257	unknown	unknown	Russell Barlow	no data
	Tsou	Formosan	tsou1248	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tuamotuan	Oceanic	tuam1242	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tugun	Central Malayo-Polynesian	tugu1245	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tugutil	North Halmahera	tugu1246	quinary	quinary	Russell Barlow	simplex 6 and 9; 7 = x + 2, 8 = x + 3; 9 is likely < Austronesian; 11 to 19 = 10 + n
	Tukang Besi North	Western Malayo-Polynesian	tuka1248	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tukang Besi South	Western Malayo-Polynesian	tuka1249	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tukudede	Central Malayo-Polynesian	tuku1254	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Tulehu	Central Malayo-Polynesian	tule1244	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tulu-Bohuai	Oceanic	tulu1259	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, 9; 11 to 19 = 10 + n
	Tuma-Irumu	Finisterre-Huon	tuma1250	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 contains hand?
	Tumleo	Oceanic	tuml1238	quinary	quinary	Russell Barlow	6 to 9 = 5 + n 
	Tungag	Oceanic	tung1290	quinary	quinary	Russell Barlow	sequential number word formation for 5; 6 to 9 = 5 + n; or 6 to 9 = x + n
	Tunggare	Geelvink Bay	tung1293	quinary	quinary	Russell Barlow	6 = 5 + 1; higher numerals unclear
	Tunjung	Western Malayo-Polynesian	tunj1244	decimal	decimal modified	Russell Barlow	subtraction for 9 ?; 10, 100, 1000 distinct
	Turaka	Dagan	tura1265	unknown	unknown	Russell Barlow	no data
	Turumsa	Doso-Turumsa	turu1250	unknown	unknown	Russell Barlow	no data
	Tutong	Western Malayo-Polynesian	tuto1241	decimal	decimal modified	Russell Barlow	subtraction for 8, 9 ?; 11 to 19 = n + x
	Tutuba	Oceanic	tutu1241	decimal	decimal proper	Russell Barlow	1 through 10 < PAN; numerals above 10 unknown
	Tuvalu	Oceanic	tuva1244	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Tuwari	Walioic	tuwa1242	unknown	unknown	Russell Barlow	body tally (5 = little finger, or 5 = thumb)
	Tuwali Ifugao	Western Malayo-Polynesian	tuwa1243	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Uab Meto	Central Malayo-Polynesian	uabm1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Uare	Kwalean	uare1241	quinary	quinary	Russell Barlow	binary element? (4 looks like it comes from x + x); 6 to 9 = 5 + n
	Ubir	Oceanic	ubir1237	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Ufim	Finisterre-Huon	ufim1240	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand
	Ughele	Oceanic	ughe1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Uisai	South Bougainville	uisa1238	decimal	decimal modified	Russell Barlow	subtraction for 7, 8, probably 9; 10 likely < Austronesian; 11 to 19 = n + x
	Ujir	Central Malayo-Polynesian	ujir1237	decimal	decimal modified	Russell Barlow	(senary) addition for 7 (6 + 1); multiplication for 8 (4 ⋅ 2); 11 to 19 = 10 + n
	Ukit	Western Malayo-Polynesian	ukit1237	decimal	decimal modified	Russell Barlow	subtraction for 8, 9 ?; 11 to 19 = 10 + n
	Ukuriguma	Madang	ukur1240	unknown	unknown	Russell Barlow	no data past 2
	Ulau-Suain	Oceanic	ulau1237	quinary	quinary	Russell Barlow	5 contains hand; 6 = 5 + 1
	Ulithian	Oceanic	ulit1238	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Ulumanda'	Western Malayo-Polynesian	ulum1237	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 20 = 2 ⋅ 10
	Uma	Western Malayo-Polynesian	umaa1242	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Uma' Lung	Western Malayo-Polynesian	umal1238	unknown	unknown	Russell Barlow	no data
	Uma' Lasan	Western Malayo-Polynesian	umal1239	decimal	decimal modified	Russell Barlow	subtraction for 9 ?; 12 = 2 + x; 20 = 2 ⋅ 10
	Umanakaina	Dagan	uman1240	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1; or 5 = hand one side only; quinary starting at 5
	Umbu-Ungu	Chimbu-Wahgi	umbu1258	quaternary	quaternary	Russell Barlow	5 to 7 = n + x; distinct 8
	Umeda-Punda	Border	umed1238	unknown	unknown	Russell Barlow	no data
	Umiray Dumaget Agta	Western Malayo-Polynesian	umir1236	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Una	Mek	unaa1239	unknown	unknown	Russell Barlow	body tally (5 = thumb)
	Unde Kaili	Western Malayo-Polynesian	unde1235	unknown	unknown	Russell Barlow	no data
	Uneapa	Oceanic	unea1237	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Uni	Sko	unii1234	unknown	unknown	Russell Barlow	no data
	Unua	Oceanic	unua1237	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Unubahe	Oceanic	unub1234	unknown	unknown	Russell Barlow	4 “does not exist”
	Upper Kinabatangan	Western Malayo-Polynesian	uppe1427	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Upper Grand Valley Dani	Dani	uppe1430	unknown	unknown	Russell Barlow	no data
	Urak Lawoi'	Western Malayo-Polynesian	urak1238	decimal	decimal modified	Russell Barlow	subtraction for 8, 9; 11 to 19 = n + x
	Urapmin	Asmat-Awyu-Ok	urap1239	unknown	unknown	Russell Barlow	no data
	Ura (Papua New Guinea)	Baining	urap1240	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = 5 + n
	Urat	Nuclear Torricelli	urat1244	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand; quinary starting at 5
	Ura (Vanuatu)	Oceanic	urav1235	quinary	quinary	Russell Barlow	6 = x + 1, 7 to 9 = y + n; binary element (4 derives from 2)
	Urigina	Madang	urig1240	unknown	unknown	Russell Barlow	no data between 5 and 10
	Uri	Finisterre-Huon	urii1240	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2, 5 = 2 + 2 + 1; higher numerals are difficult to interpret (data possibly confused)
	Urimo	Nuclear Torricelli	urim1251	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1; or 5 = one hand
	Urim	Nuclear Torricelli	urim1252	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand; quinary starting at 5
	Uripiv-Wala-Rano-Atchin	Oceanic	urip1239	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Uruava	Oceanic	urua1242	decimal	decimal proper	Russell Barlow	11 = 10 + 1; 12 = 10 + 5
	Uruangnirin	Central Malayo-Polynesian	urua1244	decimal	decimal modified	Russell Barlow	(senary) addition for 7 (x + 1), 8 (x + 2); subtraction for 9; 11 to 19 = 10 + n
	Usan	Madang	usan1239	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 contains hand; quinary starting at 5
	Usarufa	Kainantu-Goroka	usar1243	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand; quinary starting at 5
	Usku	Usku	usku1243	binary	binary proper	Russell Barlow	3 = 2 + 1; 4 unknown (thus, possibly, binary+4)
	Utarmbung	Madang	utar1238	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2, 5 = 2 + 2 + 1
	Utu	Madang	utuu1240	unknown	unknown	Russell Barlow	no data past 2
	Uya	Madang	uyaa1238	unknown	unknown	Russell Barlow	no data past 2
	Vaghua	Oceanic	vagh1249	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Walman	Nuclear Torricelli	valm1241	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 contains arm?; quinary starting at 5
	Valpei	Oceanic	valp1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Vamale	Oceanic	vama1243	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Vangunu	Oceanic	vang1243	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Vanimo	Sko	vani1248	quaternary	quaternary	Russell Barlow	5 to 7 = 4 + n; 8 = 4 ⋅ 2
	Lovono	Oceanic	vano1237	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
	Vao	Oceanic	vaoo1237	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Varisi	Oceanic	vari1239	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Vehes	Oceanic	vehe1237	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand?
	Vera'a	Oceanic	vera1241	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Neve'ei	Oceanic	vinm1237	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Vitou	Tor-Orya	vito1235	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2, 5 = 2 + 2 + x
	Vivti	Oceanic	vivt1234	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Vunapu	Oceanic	vuna1239	decimal	decimal proper	Russell Barlow	10, 100 distinct
	Vurës	Oceanic	vure1239	quinary	quinary	Russell Barlow	6 to 9 = x + n
	Waamwang	Oceanic	waam1236	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Wab	Oceanic	wabb1237	unknown	unknown	Russell Barlow	no data between 5 and 10
	Wabo	South Halmahera-West New Guinea	wabo1240	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Waboda	Kiwaian	wabo1241	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2, 5 = 2 + 2 + 1
	Wadaginam	Madang	wada1263	unknown	unknown	Russell Barlow	no data past 2
	Wa'ema	Oceanic	waem1237	quinary	quinary	Russell Barlow	10 = 5 ⋅ 2 (two hands finished)
	Kolor	Central Malayo-Polynesian	waer1237	decimal	decimal modified	Russell Barlow	(quinary) addition for 6 (5 + 1), 7 (5 + 2); multiplication for 8 (2 ⋅ 4 ?); 11 = 10 + 1; 20 = 2 ⋅ 10
	Waffa	Kainantu-Goroka	waff1241	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2; 5 = a hand; quinary starting at 5
	Wagawaga	Oceanic	waga1268	quinary	quinary	Russell Barlow	5 contains hand; 6 to 9 = 5 + n
	Wagi (Papua New Guinea)	Madang	wagi1249	quinary	quinary	Russell Barlow	5 contains thumb; 6 to 9 = 5 + n; or 6 = x + 5; 7 to 9 = x + n
	Wagu	Sepik	wagu1234	unknown	unknown	Russell Barlow	no data
	Eastern Lowland Kenyah	Western Malayo-Polynesian	waha1238	decimal	decimal modified	Russell Barlow	subtraction for 9 ?; 11 to 19 = n + 10
	Waigeo	South Halmahera-West New Guinea	waig1244	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Ale	Oceanic	wail1242	quinary	quinary	Russell Barlow	6 = 5 + x, 7 to 9 = x + n
	Waima	Oceanic	waim1251	decimal	decimal modified	Russell Barlow	multiplication/addition for 6 ([2] ⋅ 3), 7 ([2] ⋅ 3 + 1), 8 ([2] ⋅ 4), 9 ([2] 4 + 1); 11 to 19 = 10 + n
	Waima'a	Central Malayo-Polynesian	waim1252	decimal	decimal modified	Russell Barlow	multiplication for 8 ([2] ⋅ 4); 11 to 19 = 10 + n
	Waioli	North Halmahera	waio1238	quinary	quinary	Russell Barlow	simplex 6 and 9; 7 = x + 2, 8 = x + 3; 9 is likely < Austronesian; 11 to 19 = 10 + n
	Wakde	Oceanic	wakd1237	quinary	quinary	Russell Barlow	6 to 9 = 5 + n 
	Wala	Oceanic	wala1266	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Walak	Dani	wala1269	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 = side hand?
	East Uvean	Oceanic	wall1257	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Wamas	Madang	wama1247	unknown	unknown	Russell Barlow	no data past 2
	Wambon	Asmat-Awyu-Ok	wamb1259	binary	binary proper	Russell Barlow	3 = 2 + x; body tally after 3 or 4; 5 = thumb (?)
	Wampar	Oceanic	wamp1247	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; 5 = hand one (Some informants did not use the hands at five, but continued to count in twos and ones)
	Wampur	Oceanic	wamp1248	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2; 5 = hand half; quinary starting at 5
	Wanap	Nuclear Torricelli	wana1268	binary	binary proper	Russell Barlow	3 = 2 + x, 4 = 2 + 2; 5 contains hand; quinary starting at 5
	Mokati	Madang	wana1269	unknown	unknown	Russell Barlow	no data past 2
	Wanam Yelmek	Bulaka River	wana1273	binary	binary+3	Russell Barlow	4 = [2] ⋅ 2
	Wandamen	South Halmahera-West New Guinea	wand1267	quinary	quinary	Russell Barlow	6 to 9 = 5 + n
	Wanggom	Asmat-Awyu-Ok	wang1299	unknown	unknown	Russell Barlow	body tally? (5 = thumb?; 6 = wrist?)
	Wano	Dani	wano1243	binary	binary+3	Russell Barlow	4 = 2 + 2; 5 contains hand; quinary starting at 5
	Wantoat	Finisterre-Huon	want1252	binary	binary proper	Russell Barlow	3 = 2 + 1, 4 = 2 + 2; or 4 = 2 + 1 + 1; 5 = 2 + 2 + 1; 5 = 2 + 1 + 2; or 5 contains hand
	Wanukaka	Central Malayo-Polynesian	wanu1241	decimal	decimal proper	Russell Barlow	11 to 19 = 10 + n
	Anta-Komnzo-Wára-Wérè-Kémä	Yam	wara1294	senary	senary	Russell Barlow	simplex 1 to 6, 36; 72 = 2 ⋅ 36 (ritualized senary system); also restricted (quinary?) system (6 = 5 + x)
	Waray Sorsogon	Western Malayo-Polynesian	wara1299	decimal	decimal proper	Russell Barlow	10, 100, 1000 distinct
